"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
1,416608221E2	-4,735949993E0	2,952000141E0	6,850050449E0
1,416809840E2	-4,534950256E0	2,488050222E0	7,422000408E0
1,417011460E2	-6,928950310E0	3,105000257E0	7,129950523E0
1,417213079E2	-8,706000328E0	4,240050316E0	6,655950546E0
1,417414698E2	-7,501050472E0	3,445050240E0	6,177000523E0
1,417616319E2	-6,031050205E0	3,682050228E0	6,138000488E0
1,417817937E2	-5,065950394E0	4,216050148E0	5,904000282E0
1,418019557E2	-5,976000309E0	4,927950382E0	7,438950539E0
1,418221177E2	-6,709050179E0	5,317950249E0	8,855999947E0
1,418422797E2	-5,835000515E0	4,003050327E0	8,656949997E0
1,418624417E2	-4,888950348E0	3,541050196E0	6,747000217E0
1,418826036E2	-5,763000488E0	3,382950068E0	6,811050415E0
1,419027655E2	-6,843000412E0	3,571950197E0	8,262000084E0
1,419229276E2	-6,999000549E0	4,019999981E0	8,791049957E0
1,419430895E2	-4,972950459E0	3,297000170E0	7,441050529E0
1,419632513E2	-4,249950409E0	3,109950066E0	6,592950344E0
1,419834134E2	-5,464050293E0	3,843000174E0	6,285000324E0
1,420035752E2	-6,580050468E0	4,012950420E0	5,812950134E0
1,420237372E2	-5,359050274E0	3,216000080E0	6,310950279E0
1,420438993E2	-2,634000063E0	1,705050111E0	6,784950256E0
1,420640611E2	-6,208950520E0	4,183050156E0	8,332050323E0
1,420842230E2	-9,831000328E0	6,235050201E0	8,521050453E0
1,421043848E2	-6,429000378E0	4,039050102E0	6,976050377E0
1,421245467E2	-3,085950136E0	2,904000044E0	7,345050335E0
1,421447088E2	-5,272050381E0	4,711950302E0	8,976000786E0
1,421648707E2	-5,124000072E0	3,982050180E0	1,079295063E1
1,421850328E2	-3,871950150E0	3,067050219E0	7,627950191E0
1,422051946E2	-7,621050358E0	5,074050426E0	5,107050419E0
1,422253565E2	-9,847950935E0	5,566950321E0	4,869000435E0
1,422455184E2	-5,775000095E0	1,747950077E0	5,334000111E0
1,422656805E2	-2,212050200E0	1,465050101E0	6,069000244E0
1,422858423E2	-3,649050236E0	4,195050240E0	5,851050377E0
1,423060042E2	-7,750050545E0	4,525050163E0	9,631950378E0
1,423261663E2	-7,791000366E0	4,899000168E0	1,098900032E1
1,423463281E2	-7,482000351E0	6,292050362E0	8,089950562E0
1,423664901E2	-4,066050053E0	4,092000008E0	6,499950409E0
1,423866521E2	1,552950025E0	1,156949997E0	5,988000393E0
1,424068140E2	-2,670000076E0	3,508050203E0	6,471000195E0
1,424269759E2	-7,710000515E0	4,317000389E0	6,367950439E0
1,424471378E2	-9,271050453E0	3,189000130E0	7,390950203E0
1,424672999E2	-7,876950264E0	2,818050146E0	5,446950436E0
1,424874618E2	-6,465000153E0	2,851950169E0	4,801950455E0
1,425076237E2	-5,392050266E0	3,049950123E0	6,601050377E0
1,425277855E2	-5,125950336E0	5,269950390E0	8,185950279E0
1,425479476E2	-5,160000324E0	5,947050095E0	9,936000824E0
1,425681094E2	-4,972950459E0	5,512050152E0	9,181950569E0
1,425882714E2	-3,433950186E0	3,541050196E0	7,237050533E0
1,426084334E2	-4,300050259E0	3,124950171E0	5,941950321E0
1,426285953E2	-6,019050121E0	3,594000101E0	5,952000141E0
1,426487574E2	-6,594000340E0	3,936000109E0	6,615000248E0
1,426689193E2	-6,679950237E0	3,568050146E0	6,280050278E0
1,426890811E2	-6,249000072E0	3,201000214E0	7,386000156E0
1,427092431E2	-5,563950062E0	3,558000088E0	7,618050575E0
1,427294049E2	-5,445000172E0	4,223999977E0	7,417050362E0
1,427495670E2	-5,284050465E0	4,458000183E0	7,788000584E0
1,427697289E2	-5,566950321E0	4,762050152E0	6,933000565E0
1,427898908E2	-5,464050293E0	3,988950253E0	6,505050182E0
1,428100528E2	-5,239050388E0	3,084000111E0	6,969000340E0
1,428302147E2	-5,541000366E0	3,024000168E0	6,580950260E0
1,428503768E2	-6,868950367E0	3,715950251E0	6,904950142E0
1,428705384E2	-7,120950222E0	3,802050114E0	7,315950394E0
1,428907005E2	-6,442950249E0	3,718050241E0	6,840000153E0
1,429108624E2	-6,187050343E0	4,057950020E0	6,682050228E0
1,429310243E2	-4,633050442E0	3,394950151E0	7,045950413E0
1,429511864E2	-3,910050154E0	3,192000151E0	7,078950405E0
1,429713483E2	-5,133000374E0	3,841050148E0	7,588950157E0
1,429915104E2	-6,132000446E0	4,104000092E0	7,687950134E0
1,430116720E2	-6,498000145E0	4,248000145E0	6,928950310E0
1,430318340E2	-6,184950352E0	4,032000065E0	6,124050140E0
1,430519959E2	-5,902050495E0	3,742050171E0	6,454950333E0
1,430721578E2	-4,555950165E0	3,235050201E0	7,374000549E0
1,430923199E2	-5,337000370E0	4,152000427E0	8,311950684E0
1,431124818E2	-6,223050117E0	4,410000324E0	8,293050766E0
1,431326437E2	-5,641050339E0	3,559950113E0	6,535950184E0
1,431528057E2	-5,836950302E0	3,856950283E0	6,150000095E0
1,431729676E2	-6,067050457E0	3,733050108E0	7,204050541E0
1,431931294E2	-4,755000114E0	3,376050234E0	7,561050415E0
1,432132914E2	-4,465050220E0	3,891000271E0	6,759000301E0
1,432334532E2	-6,048000336E0	4,336050034E0	6,976050377E0
1,432536153E2	-7,054050446E0	4,477050304E0	7,161000252E0
1,432737772E2	-5,955000401E0	3,751950264E0	6,366000175E0
1,432939391E2	-4,804950237E0	3,313950062E0	5,650050163E0
1,433141011E2	-5,493000031E0	3,514950275E0	6,780000210E0
1,433342630E2	-6,417000294E0	3,864000082E0	8,458950043E0
1,433544248E2	-6,325950146E0	4,093950272E0	8,194950104E0
1,433745867E2	-5,050050259E0	3,325950146E0	7,671000481E0
1,433947488E2	-5,236050129E0	3,225000143E0	8,071050644E0
1,434149107E2	-6,616050243E0	3,868950129E0	8,302950859E0
1,434350725E2	-6,867000103E0	3,943050146E0	6,937950134E0
1,434552344E2	-4,999050140E0	3,004950047E0	6,103050232E0
1,434753962E2	-4,659000397E0	2,727000237E0	6,792000294E0
1,434955583E2	-5,920950413E0	3,192000151E0	7,552950382E0
1,435157203E2	-6,307050228E0	3,510000229E0	6,811050415E0
1,435358821E2	-6,022050381E0	3,388050079E0	6,157950401E0
1,435560442E2	-6,169950485E0	3,610950232E0	7,077000141E0
1,435762060E2	-6,121950150E0	3,895950079E0	8,182950020E0
1,435963679E2	-5,038050175E0	3,919950247E0	8,154000282E0
1,436165298E2	-4,516050339E0	4,137000084E0	8,017950058E0
1,436366918E2	-5,944950104E0	5,040000439E0	8,772000313E0
1,436568537E2	-6,426000118E0	4,303050041E0	8,391000748E0
1,436770158E2	-5,545050144E0	3,529050112E0	6,319950104E0
1,436971777E2	-5,944950104E0	3,273000240E0	6,343950272E0
1,437173395E2	-5,440050125E0	2,751000166E0	7,063050270E0
1,437375015E2	-6,208950520E0	3,598950148E0	6,895050526E0
1,437576633E2	-5,446950436E0	3,252000093E0	6,124050140E0
1,437778252E2	-6,522000313E0	3,963000298E0	7,075050354E0
1,437979872E2	-6,583950520E0	4,506000042E0	7,828950405E0
1,438181491E2	-6,192000389E0	4,509000301E0	8,221050262E0
1,438383110E2	-5,284050465E0	4,444050312E0	7,254000187E0
1,438584728E2	-4,951950073E0	4,389000416E0	6,399000168E0
1,438786349E2	-5,586000443E0	4,189949989E0	7,537050247E0
1,438987968E2	-6,145950317E0	3,666000128E0	8,644950867E0
1,439189589E2	-5,871000290E0	3,462000132E0	7,537050247E0
1,439391205E2	-5,506950378E0	3,046050072E0	6,081000328E0
1,439592824E2	-6,988950253E0	3,496050119E0	6,880950451E0
1,439794445E2	-7,758000374E0	3,898050070E0	7,245000362E0
1,439996064E2	-5,694000244E0	3,241950035E0	7,099050522E0
1,440197683E2	-3,999000072E0	3,187050104E0	6,498000145E0
1,440399304E2	-4,019999981E0	3,112950087E0	6,900000095E0
1,440600922E2	-6,345000267E0	4,030050278E0	8,056050301E0
1,440802541E2	-7,549050331E0	4,243050098E0	7,318950176E0
1,441004160E2	-6,819000244E0	3,472050190E0	6,157950401E0
1,441205781E2	-5,682000160E0	3,241950035E0	6,346950531E0
1,441407399E2	-4,942050457E0	3,244050264E0	7,900950432E0
1,441609018E2	-5,611950397E0	3,691950083E0	9,136050224E0
1,441810637E2	-6,667950153E0	4,261950016E0	8,131050110E0
1,442012255E2	-5,950050354E0	3,402000189E0	6,343950272E0
1,442213876E2	-5,320050240E0	2,787000179E0	5,578050137E0
1,442415495E2	-5,755950451E0	3,522000074E0	6,438000202E0
1,442617114E2	-5,409000397E0	3,381000042E0	7,582050323E0
1,442818732E2	-5,739000320E0	3,766050100E0	7,125000477E0
1,443020353E2	-5,622000217E0	4,051050186E0	5,875050068E0
1,443221971E2	-5,749050140E0	3,831000090E0	6,589050293E0
1,443423590E2	-6,103050232E0	3,951000214E0	7,882050514E0
1,443625211E2	-5,416050434E0	3,958050251E0	7,426950455E0
1,443826829E2	-4,384050369E0	3,682050228E0	7,027050495E0
1,444028449E2	-5,908950329E0	4,180050373E0	7,840950489E0
1,444230067E2	-6,838050365E0	3,952950239E0	8,221050262E0
1,444431686E2	-5,800950050E0	3,120000124E0	6,841950417E0
1,444633307E2	-5,421000481E0	2,943000078E0	6,349050522E0
1,444834925E2	-6,367050171E0	3,382950068E0	6,991050243E0
1,445036544E2	-6,406950474E0	3,538950205E0	6,643950462E0
1,445238163E2	-5,481000423E0	3,472050190E0	6,019050121E0
1,445439781E2	-5,302950382E0	3,606000185E0	6,463950157E0
1,445641400E2	-5,779950142E0	3,730050087E0	7,599000454E0
1,445843018E2	-6,379050255E0	4,108950138E0	8,037000656E0
1,446044639E2	-5,599950314E0	3,963000298E0	6,648000240E0
1,446246258E2	-6,271050453E0	4,147050381E0	6,730050087E0
1,446447876E2	-6,678000450E0	3,970050097E0	7,671000481E0
1,446649495E2	-5,152950287E0	3,034050226E0	7,399950504E0
1,446851115E2	-4,810050011E0	2,988000154E0	7,015050411E0
1,447052734E2	-5,943000317E0	3,409950256E0	7,234950542E0
1,447254353E2	-5,971050262E0	2,859000206E0	7,678050518E0
1,447455972E2	-6,606000423E0	3,702000141E0	6,684000492E0
1,447657590E2	-6,345000267E0	3,622950077E0	6,607950211E0
1,447859211E2	-5,350950241E0	3,093000174E0	6,534000397E0
1,448060829E2	-5,019000053E0	3,241950035E0	5,929950237E0
1,448262449E2	-5,646000385E0	4,024950027E0	5,623950481E0
1,448464067E2	-5,422950268E0	3,714000225E0	6,759000301E0
1,448665685E2	-4,978050232E0	3,252000093E0	7,561050415E0
1,448867304E2	-6,390000343E0	4,422000408E0	7,090950489E0
1,449068925E2	-6,868950367E0	4,420050144E0	7,591950417E0
1,449270543E2	-6,454950333E0	4,200000286E0	7,764000416E0
1,449472162E2	-5,964000225E0	4,195050240E0	7,077000141E0
1,449673781E2	-4,803000450E0	3,541050196E0	7,093950272E0
1,449875400E2	-5,040000439E0	3,382950068E0	7,489050388E0
1,450077021E2	-6,040950298E0	3,517050266E0	6,676950455E0
1,450278639E2	-7,293000221E0	3,871950150E0	6,220050335E0
1,450480259E2	-6,442950249E0	3,060000181E0	5,635950089E0
1,450681877E2	-5,386950493E0	3,037950039E0	5,755050182E0
1,450883498E2	-5,869050503E0	3,931050301E0	7,539000511E0
1,451085114E2	-6,723000526E0	4,750050068E0	8,896950722E0
1,451286735E2	-5,944950104E0	4,528050423E0	7,218000412E0
1,451488354E2	-5,454000473E0	3,994050264E0	6,375000477E0
1,451689973E2	-6,039000511E0	3,984000206E0	6,919050217E0
1,451891594E2	-5,518950462E0	3,204000235E0	7,093950272E0
1,452093209E2	-5,806050301E0	3,286950111E0	6,387000084E0
1,452294830E2	-5,836950302E0	3,274950266E0	6,799050331E0
1,452496449E2	-6,691950321E0	3,880950212E0	7,656000137E0
1,452698068E2	-6,610950470E0	3,975000143E0	6,811050415E0
1,452899686E2	-6,067050457E0	3,916950226E0	5,892000198E0
1,453101304E2	-5,581050396E0	3,936000109E0	6,474000454E0
1,453302925E2	-5,662950039E0	4,075050354E0	7,831050396E0
1,453504544E2	-4,779000282E0	3,466950178E0	7,599000454E0
1,453706162E2	-5,457000256E0	3,637050152E0	6,604950428E0
1,453907781E2	-6,709050179E0	3,606000185E0	7,053000450E0
1,454109400E2	-7,741050243E0	3,687000275E0	7,618050575E0
1,454311020E2	-5,979000092E0	2,956950188E0	7,012050152E0
1,454512639E2	-4,284000397E0	2,919000149E0	6,787050247E0
1,454714257E2	-5,538000107E0	3,646950245E0	7,977000237E0
1,454915877E2	-7,489050388E0	4,374000072E0	8,229000092E0
1,455117495E2	-6,742050171E0	3,831000090E0	6,057000160E0
1,455319114E2	-5,365950108E0	3,115050077E0	5,302950382E0
1,455520735E2	-5,908950329E0	3,679950237E0	6,555000305E0
1,455722353E2	-6,249000072E0	4,365000248E0	7,824000359E0
1,455923972E2	-5,775000095E0	4,072950363E0	7,563000202E0
1,456125591E2	-5,473050117E0	3,699000120E0	7,357050419E0
1,456327209E2	-6,108000278E0	3,685050249E0	8,039999962E0
1,456528828E2	-5,611950397E0	3,309000254E0	8,277000427E0
1,456730449E2	-5,860950470E0	3,819000244E0	6,760950089E0
1,456932067E2	-6,826050282E0	4,195050240E0	5,539950371E0
1,457133686E2	-6,715950489E0	3,436050177E0	5,764950275E0
1,457335305E2	-5,979000092E0	2,923050165E0	5,724000454E0
1,457536923E2	-4,603950024E0	2,823000193E0	6,238950253E0
1,457738544E2	-5,397000313E0	3,766050100E0	7,597050190E0
1,457940162E2	-7,375050545E0	5,155050278E0	8,133000374E0
1,458141781E2	-7,345950127E0	5,193000317E0	7,015050411E0
1,458343399E2	-5,713050365E0	4,054049969E0	6,033000469E0
1,458545018E2	-3,940950155E0	2,986050129E0	6,625050545E0
1,458746640E2	-4,528050423E0	3,393000126E0	8,475000381E0
1,458948258E2	-5,799000263E0	3,910050154E0	8,089950562E0
1,459149876E2	-7,458000183E0	4,060950279E0	6,993000507E0
1,459351495E2	-7,642950535E0	3,262950182E0	5,899050236E0
1,459553113E2	-6,490950108E0	2,536050081E0	5,572950363E0
1,459754733E2	-5,236050129E0	3,046050072E0	6,486000538E0
1,459956351E2	-4,851000309E0	3,508050203E0	8,226000786E0
1,460157969E2	-5,386950493E0	3,793050289E0	8,257050514E0
1,460359590E2	-6,898050308E0	4,317000389E0	6,286950111E0
1,460561208E2	-6,501000404E0	2,679000139E0	6,319950104E0
1,460762827E2	-6,462000370E0	3,615000248E0	6,892950535E0
1,460964445E2	-5,854050159E0	3,994050264E0	7,606050491E0
1,461166067E2	-6,103050232E0	4,489050388E0	7,345050335E0
1,461367683E2	-7,462950230E0	5,086050034E0	7,417050362E0
1,461569303E2	-6,574950218E0	4,051050186E0	6,996000290E0
1,461770922E2	-5,326950073E0	3,709050179E0	5,896950245E0
1,461972541E2	-4,480050087E0	3,508050203E0	6,949950218E0
1,462174160E2	-5,197950363E0	3,697050095E0	7,321050167E0
1,462375779E2	-7,896000385E0	5,320050240E0	7,206000328E0
1,462577397E2	-5,478000164E0	2,722050190E0	7,192050457E0
1,462779016E2	-5,361000061E0	2,986050129E0	6,225000381E0
1,462980637E2	-5,374950409E0	3,013950109E0	6,343950272E0
1,463182255E2	-6,529050350E0	3,948000193E0	8,784000397E0
1,463383874E2	-6,817050457E0	4,108950138E0	8,487000465E0
1,463585492E2	-6,184950352E0	3,532050133E0	6,343950272E0
1,463787111E2	-5,967000484E0	3,261000156E0	5,434950352E0
1,463988729E2	-5,233950138E0	2,737050056E0	6,208050251E0
1,464190350E2	-5,305950165E0	3,223050117E0	8,286000252E0
1,464391968E2	-5,533050060E0	3,577050209E0	8,872950554E0
1,464593587E2	-6,513000488E0	4,270950317E0	8,278950691E0
1,464795206E2	-6,883950233E0	4,321950436E0	6,853950500E0
1,464996824E2	-6,405000210E0	4,140000343E0	5,535000324E0
1,465198443E2	-6,145950317E0	4,276050091E0	6,277050495E0
1,465400061E2	-4,999050140E0	3,904950142E0	7,546050549E0
1,465601680E2	-4,132950306E0	3,603000164E0	7,600950241E0
1,465803300E2	-6,048000336E0	4,248000145E0	6,859050274E0
1,466004919E2	-6,867000103E0	4,177950382E0	7,632000446E0
1,466206538E2	-6,544050217E0	3,876000166E0	7,776000500E0
1,466408157E2	-4,944000244E0	3,603000164E0	7,144050121E0
1,466609775E2	-4,635000229E0	3,793050289E0	7,719000340E0
1,466811394E2	-5,767950058E0	4,357950211E0	7,659000397E0
1,467013014E2	-6,180000305E0	3,639000177E0	6,555000305E0
1,467214633E2	-6,244050503E0	3,196050167E0	6,036000252E0
1,467416251E2	-6,163050175E0	3,241950035E0	6,865950108E0
1,467617870E2	-4,971000195E0	3,156000137E0	7,422000408E0
1,467819489E2	-5,872950077E0	4,398000240E0	7,405050278E0
1,468021107E2	-5,944950104E0	4,231050014E0	7,728000164E0
1,468222728E2	-5,683950424E0	3,745050192E0	8,218950272E0
1,468424347E2	-4,516050339E0	3,241950035E0	8,059050560E0
1,468625966E2	-4,726050377E0	3,508050203E0	7,563000202E0
1,468827584E2	-7,015050411E0	4,374000072E0	7,542000294E0
1,469029203E2	-6,880950451E0	3,832950115E0	6,993000507E0
1,469230824E2	-5,434950352E0	3,058050156E0	6,720000267E0
1,469432442E2	-4,365000248E0	2,679000139E0	7,105950356E0
1,469634061E2	-5,743950367E0	3,847950220E0	7,144050121E0
1,469835679E2	-6,570000172E0	4,315050125E0	7,126950264E0
1,470037297E2	-6,867000103E0	3,999000072E0	7,552950382E0
1,470238917E2	-5,338950157E0	3,304050207E0	7,374000549E0
1,470440534E2	-4,822050095E0	3,268050194E0	7,531950474E0
1,470642153E2	-5,518950462E0	3,864000082E0	7,861950397E0
1,470843772E2	-6,639000416E0	4,410000324E0	8,080050468E0
1,471045390E2	-6,120000362E0	3,709050179E0	7,180050373E0
1,471247009E2	-5,208000183E0	3,060000181E0	6,361050129E0
1,471448629E2	-4,861050129E0	2,761050224E0	6,682050228E0
1,471650248E2	-5,598000050E0	3,508050203E0	7,623000145E0
1,471851866E2	-6,328050137E0	4,192049980E0	7,374000549E0
1,472053485E2	-5,505000114E0	3,793050289E0	6,313050270E0
1,472255104E2	-4,729050159E0	3,201000214E0	6,684000492E0
1,472456722E2	-5,092950344E0	3,523950100E0	8,241000175E0
1,472658341E2	-5,260050297E0	3,699000120E0	8,431950569E0
1,472859960E2	-5,698950291E0	4,099050045E0	7,003050327E0
1,473061578E2	-5,883000374E0	3,900000095E0	6,249000072E0
1,473263199E2	-6,442950249E0	3,819000244E0	7,221000195E0
1,473464818E2	-5,125950336E0	3,261000156E0	7,350000381E0
1,473666437E2	-4,753050327E0	3,333000183E0	6,904950142E0
1,473868056E2	-5,883000374E0	3,996000290E0	7,345050335E0
1,474069674E2	-6,750000477E0	4,153950214E0	8,248050690E0
1,474271293E2	-6,144000053E0	4,012950420E0	7,459950447E0
1,474472911E2	-4,804950237E0	3,310950041E0	6,604950428E0
1,474674530E2	-4,666950226E0	3,247050047E0	7,372050285E0
1,474876148E2	-5,694000244E0	3,795000076E0	7,843050480E0
1,475077769E2	-5,434950352E0	3,400050163E0	7,261050224E0
1,475279387E2	-5,611950397E0	3,366000175E0	6,880950451E0
1,475481006E2	-6,805050373E0	3,868950129E0	7,186950207E0
1,475682624E2	-6,241950512E0	3,589050055E0	7,108050346E0
1,475884243E2	-4,705049992E0	3,373950243E0	6,820950508E0
1,476085861E2	-4,777050018E0	3,910050154E0	7,314000130E0
1,476287480E2	-5,086050034E0	3,603000164E0	7,972050190E0
1,476489100E2	-4,918050289E0	2,976000071E0	7,245000362E0
1,476690719E2	-6,292050362E0	3,940950155E0	6,864000320E0
1,476892337E2	-5,830050468E0	3,498000145E0	6,526050091E0
1,477093956E2	-4,216050148E0	2,635950089E0	7,156050205E0
1,477295574E2	-5,368050098E0	3,871950150E0	8,347949982E0
1,477497193E2	-7,351050377E0	4,891950130E0	8,976000786E0
1,477698811E2	-4,666950226E0	2,715000153E0	6,580950260E0
1,477900430E2	-5,461050034E0	3,781050205E0	5,605050087E0
1,478102049E2	-6,292050362E0	3,637050152E0	7,692000389E0
1,478303670E2	-6,568050385E0	3,618000269E0	9,164999962E0
1,478505288E2	-3,811950207E0	2,928000212E0	6,993000507E0
1,478706907E2	-4,072950363E0	3,235050201E0	6,784950256E0
1,478908525E2	-6,970050335E0	4,189949989E0	8,896950722E0
1,479110144E2	-7,426950455E0	4,189949989E0	8,521050453E0
1,479311762E2	-3,994050264E0	2,610000134E0	6,711000443E0
1,479513381E2	-3,334950209E0	3,097950220E0	7,126950264E0
1,479715000E2	-5,514000416E0	3,511950254E0	9,210000038E0
1,479916618E2	-7,267050266E0	4,746000290E0	7,945950508E0
1,480118237E2	-4,327050209E0	2,815950155E0	5,916000366E0
1,480319855E2	-4,570950031E0	2,976000071E0	6,568950176E0
1,480521476E2	-6,145950317E0	3,630000114E0	8,320050240E0
1,480723095E2	-5,397000313E0	3,498000145E0	8,011050224E0
1,480924713E2	-4,894050121E0	4,054049969E0	6,715050220E0
1,481126332E2	-5,229000092E0	3,883950233E0	8,049000740E0
1,481327950E2	-5,794050217E0	3,799950123E0	9,253050804E0
1,481529569E2	-6,334950447E0	4,116000175E0	7,980000496E0
1,481731188E2	-5,818050385E0	3,862050295E0	6,778050423E0
1,481932807E2	-5,791950226E0	3,547950268E0	7,218000412E0
1,482134426E2	-5,377950191E0	3,477000237E0	8,032050133E0
1,482336044E2	-5,605050087E0	4,045950413E0	7,810050488E0
1,482537662E2	-4,422000408E0	2,983050108E0	7,261050224E0
1,482739281E2	-5,173950195E0	3,357000113E0	7,429050446E0
1,482940902E2	-6,771000385E0	4,360050201E0	8,164050102E0
1,483142520E2	-5,572050095E0	3,526950121E0	7,825950146E0
1,483344139E2	-3,604050159E0	2,908950090E0	7,125000477E0
1,483545757E2	-4,891950130E0	4,135050297E0	7,453050137E0
1,483747375E2	-6,417000294E0	4,237950325E0	7,458000183E0
1,483948994E2	-5,683950424E0	3,223050117E0	6,744000435E0
1,484150612E2	-3,987000227E0	2,725050211E0	6,222000122E0
1,484352231E2	-4,386000156E0	3,073950052E0	7,414950371E0
1,484553848E2	-6,369000435E0	4,008000374E0	8,356050491E0
1,484755468E2	-5,835000515E0	3,805050135E0	7,333050251E0
1,484957086E2	-5,421000481E0	3,934050083E0	6,342000484E0
1,485158704E2	-4,825050354E0	3,426000118E0	7,194000244E0
1,485360323E2	-4,087049961E0	2,797050238E0	8,202000618E0
1,485561944E2	-5,296050072E0	4,080000401E0	8,133000374E0
1,485763563E2	-6,271050453E0	4,269000053E0	7,576950550E0
1,485965181E2	-5,104950428E0	3,048000097E0	7,197000504E0
1,486166799E2	-4,723950386E0	3,493050098E0	6,817950249E0
1,486368418E2	-4,767000198E0	3,570000172E0	7,506000519E0
1,486570037E2	-4,803000450E0	3,249000072E0	8,181000710E0
1,486771656E2	-5,112000465E0	3,538950205E0	7,137000561E0
1,486973274E2	-5,731950283E0	3,661050081E0	6,009000301E0
1,487174893E2	-5,452050209E0	3,108000040E0	6,210000515E0
1,487376511E2	-5,338950157E0	3,037950039E0	7,752000332E0
1,487578130E2	-5,176950455E0	3,778050184E0	8,686050415E0
1,487779748E2	-4,920000076E0	3,691950083E0	8,739000320E0
1,487981369E2	-5,386950493E0	3,979050159E0	8,047050476E0
1,488182987E2	-5,466000080E0	3,867000103E0	6,771000385E0
1,488384603E2	-4,990050316E0	2,880000114E0	7,192050457E0
1,488586222E2	-4,906050205E0	2,815950155E0	7,032000542E0
1,488787842E2	-6,076950073E0	3,613050222E0	7,015050411E0
1,488989462E2	-4,827000141E0	2,706000090E0	6,943050385E0
1,489191079E2	-5,818050385E0	3,823950291E0	7,228050232E0
1,489392698E2	-6,031050205E0	3,987000227E0	7,999050617E0
1,489594317E2	-5,365950108E0	3,679950237E0	8,237999916E0
1,489795936E2	-4,750050068E0	3,654000282E0	7,848000526E0
1,489997554E2	-4,903950214E0	4,117949963E0	7,342950344E0
1,490199172E2	-4,753050327E0	3,457050085E0	8,218950272E0
1,490400790E2	-5,031000137E0	3,289950132E0	8,736000061E0
1,490602409E2	-5,173950195E0	3,298950195E0	7,885950565E0
1,490804027E2	-6,153000355E0	3,706050158E0	7,558050156E0
1,491005649E2	-6,417000294E0	3,726000071E0	6,613050461E0
1,491207264E2	-5,848950386E0	3,718050241E0	5,554050446E0
1,491408885E2	-4,942050457E0	3,085950136E0	6,208050251E0
1,491610504E2	-4,414950371E0	2,968950033E0	8,116050720E0
1,491812122E2	-4,948950291E0	4,176000118E0	8,755050659E0
1,492013741E2	-6,139050484E0	4,735949993E0	8,059050560E0
1,492215359E2	-5,473050117E0	3,685050249E0	7,776000500E0
1,492416978E2	-5,584050179E0	3,939000130E0	8,242950439E0
1,492618597E2	-4,731000423E0	3,397950172E0	8,707950592E0
1,492820215E2	-3,478950262E0	2,779950142E0	7,779000282E0
1,493021836E2	-5,916000366E0	4,291050434E0	7,345050335E0
1,493223454E2	-6,970050335E0	4,183050156E0	7,264050484E0
1,493425073E2	-6,775950432E0	3,649050236E0	7,194000244E0
1,493626691E2	-4,315050125E0	2,848950148E0	6,853950500E0
1,493828309E2	-4,543950081E0	3,594000101E0	6,979050159E0
1,494029929E2	-5,851950169E0	4,318950176E0	8,065950394E0
1,494231547E2	-5,859000206E0	4,393949986E0	8,289000511E0
1,494433165E2	-5,320050240E0	4,116000175E0	7,102950573E0
1,494634784E2	-5,766000271E0	3,679950237E0	7,783050537E0
1,494836402E2	-6,043050289E0	3,709050179E0	8,583000183E0
1,495038021E2	-3,831000090E0	3,076950073E0	8,230950356E0
1,495239639E2	-5,251050472E0	4,116000175E0	8,190000534E0
1,495441258E2	-6,417000294E0	4,044000149E0	8,017950058E0
1,495642876E2	-6,129000187E0	3,855000257E0	6,378000259E0
1,495844495E2	-5,002050400E0	3,100950241E0	6,298950195E0
1,496046113E2	-4,612050056E0	3,067050219E0	7,309050560E0
1,496247732E2	-4,887000084E0	3,793050289E0	7,390950203E0
1,496449350E2	-5,551950455E0	4,509000301E0	6,811050415E0
1,496650969E2	-5,935950279E0	4,123050213E0	7,824000359E0
1,496852587E2	-6,003000259E0	3,757050276E0	7,888950348E0
1,497054208E2	-4,647000313E0	3,211050034E0	6,864000320E0
1,497255824E2	-4,437000275E0	3,003000259E0	7,431000233E0
1,497457443E2	-5,584050179E0	3,691950083E0	8,659950256E0
1,497659062E2	-6,192000389E0	4,377000332E0	8,394000053E0
1,497860682E2	-4,273950100E0	2,775000095E0	6,937950134E0
1,498062301E2	-5,112000465E0	3,613050222E0	6,784950256E0
1,498263919E2	-5,742000103E0	3,807000160E0	7,008000374E0
1,498465535E2	-6,157950401E0	4,030050278E0	7,138950348E0
1,498667156E2	-3,535950184E0	2,731950045E0	6,924000263E0
1,498868772E2	-3,718050241E0	3,289950132E0	7,057950497E0
1,499070393E2	-6,213000298E0	4,366950035E0	7,575000286E0
1,499272011E2	-7,078050137E0	4,405950069E0	8,029950142E0
1,499473630E2	-5,169000149E0	3,168000221E0	7,234950542E0
1,499675249E2	-4,516050339E0	3,502950191E0	6,574050426E0
1,499876867E2	-4,396049976E0	3,084000111E0	6,993000507E0
1,500078486E2	-6,256050110E0	4,137000084E0	8,188050270E0
1,500280104E2	-5,869050503E0	3,874050140E0	7,543950558E0
1,500481723E2	-5,457000256E0	3,232050180E0	6,928950310E0
1,500683341E2	-5,095050335E0	2,770050049E0	6,792000294E0
1,500884960E2	-5,785050392E0	3,733050108E0	7,609050274E0
1,501086578E2	-4,876950264E0	3,508050203E0	7,956000328E0
1,501288196E2	-4,324050426E0	3,225000143E0	7,825950146E0
1,501489816E2	-4,669050217E0	3,340050220E0	7,525050163E0
