"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
1,226984146E2	1,659625024E-1	1,331000030E-1	1,539999992E-2
1,227185766E2	2,468124926E-1	3,172124922E-1	-8,249999583E-2
1,227387387E2	2,861374915E-1	6,237000227E-1	-3,752374947E-1
1,227589009E2	3,308250010E-1	7,514374852E-1	-5,432624817E-1
1,227790630E2	4,351874888E-1	8,630874753E-1	-5,050374866E-1
1,227992252E2	4,904625118E-1	1,039775014E0	-4,529249966E-1
1,228193873E2	2,937000096E-1	1,082399964E0	-4,092000127E-1
1,228395495E2	-1,564749926E-1	9,503999949E-1	-4,709374905E-1
1,228597119E2	-6,088500023E-1	1,204774976E0	-8,530499935E-1
1,228798738E2	-8,471375108E-1	1,513324976E0	-1,135062456E0
1,229000360E2	-8,205999732E-1	1,249462485E0	-1,189237475E0
1,229201983E2	-3,470500112E-1	1,054625034E0	-9,956374764E-1
1,229403605E2	2,223374993E-1	1,422850013E0	-6,986374855E-1
1,229605226E2	1,989624947E-1	1,242037535E0	-6,635749936E-1
1,229806848E2	-5,224999785E-2	1,268574953E0	-4,166249931E-1
1,230008467E2	-2,831124961E-1	1,385587454E0	-1,751749963E-1
1,230210088E2	-7,864999771E-1	1,084462523E0	-1,676124930E-1
1,230411712E2	-1,022724986E0	1,100412488E0	-2,378749996E-1
1,230613332E2	-9,865624905E-1	1,006775022E0	-1,208624989E-1
1,230814956E2	-6,641250253E-1	1,105774999E0	-2,722499892E-2
1,231016577E2	-3,151499927E-1	6,715499759E-1	3,016749918E-1
1,231218199E2	-1,852124929E-1	-3,117125034E-1	8,848124743E-1
1,231419818E2	-1,075249985E-1	-7,490999699E-1	1,685062528E0
1,231621442E2	-2,437874973E-1	-8,640499711E-1	2,145962477E0
1,231823064E2	-4,896374941E-1	-7,566624880E-1	2,493974924E0
1,232024685E2	-8,408125043E-1	-4,246000051E-1	2,800462484E0
1,232226307E2	-9,611250162E-1	-2,085874975E-1	2,939749956E0
1,232427928E2	-6,556000113E-1	-2,062499989E-3	2,916374922E0
1,232629550E2	-6,283749640E-2	4,204750061E-1	2,816412449E0
1,232831172E2	3,840374947E-1	8,524999768E-2	2,832362413E0
1,233032793E2	8,948500156E-1	-5,405125022E-1	2,961062431E0
1,233234415E2	1,606824994E0	-6,395124793E-1	2,715212584E0
1,233436036E2	2,356062412E0	-4,937624931E-1	2,582249880E0
1,233637657E2	2,901937485E0	1,256749928E-1	2,506624937E0
1,233839279E2	3,130874872E0	1,282462478E0	1,978899956E0
1,234040901E2	3,260674953E0	2,491362572E0	1,479774952E0
1,234242520E2	3,065837383E0	2,586100101E0	1,595687509E0
1,234444141E2	2,704075098E0	1,857074976E0	1,902174950E0
1,234645763E2	2,663650036E0	1,545225024E0	1,808537483E0
1,234847387E2	3,036137581E0	1,811287522E0	1,342412472E0
1,235049006E2	3,247887373E0	1,793274999E0	7,826499939E-1
1,235250628E2	2,982924938E0	1,203675032E0	1,611499935E-1
1,235452249E2	2,644399881E0	7,321875095E-1	-2,890250087E-1
1,235653871E2	2,253900051E0	4,288625121E-1	-7,327374816E-1
1,235855492E2	2,066624880E0	3,416875005E-1	-1,332924962E0
1,236057112E2	2,137850046E0	8,311874866E-1	-1,862987518E0
1,236258735E2	2,023037434E0	1,032349944E0	-1,952362537E0
1,236460356E2	1,381187439E0	3,884375095E-1	-1,529824972E0
1,236661978E2	4,767124951E-1	-3,554374874E-1	-1,202024937E0
1,236863599E2	2,212374955E-1	-2,957625091E-1	-6,263124943E-1
1,237065220E2	7,470374703E-1	7,833374739E-1	-1,527625024E-1
1,237266842E2	6,969875097E-1	1,326050043E0	-8,896250278E-2
1,237468463E2	-1,501500010E-1	5,885000229E-1	-1,060125008E-1
1,237670085E2	-4,916999936E-1	8,937499672E-2	-1,197625026E-1
1,237871707E2	7,438749820E-2	4,204750061E-1	-3,422375023E-1
1,238073328E2	1,186487436E0	8,716124892E-1	-7,529500127E-1
1,238274950E2	2,050674915E0	1,114300013E0	-1,053112507E0
1,238476571E2	2,058099985E0	1,005674958E0	-8,892124891E-1
1,238678193E2	1,339800000E0	1,038674951E0	-4,486624897E-1
1,238879812E2	5,883625150E-1	8,844000101E-1	-1,112374961E-1
1,239081434E2	7,682124972E-1	9,216625094E-1	-3,422375023E-1
1,239283055E2	1,736762524E0	1,352587461E0	-8,701000214E-1
1,239484679E2	2,164525032E0	1,403737545E0	-1,135062456E0
1,239686298E2	1,743087530E0	1,065349936E0	-9,765250087E-1
1,239887919E2	1,154587507E0	8,567624688E-1	-6,337375045E-1
1,240089541E2	1,003474951E0	6,811749935E-1	-5,636125207E-1
1,240291163E2	1,191849947E0	6,226000190E-1	-6,348375082E-1
1,240492786E2	1,115262508E0	7,056499720E-1	-5,582500100E-1
1,240694405E2	7,235249877E-1	5,321249962E-1	-4,336749911E-1
1,240896027E2	5,533000231E-1	2,937000096E-1	-5,124624968E-1
1,241097648E2	5,479375124E-1	2,873750031E-2	-4,464625120E-1
1,241299270E2	4,776749909E-1	-2,447499931E-1	-2,187625021E-1
1,241500892E2	2,340250015E-1	-3,244999945E-1	-3,464999795E-2
1,241702513E2	-2,461249940E-2	-4,553999901E-1	8,566249907E-2
1,241904135E2	-2,736249864E-1	-6,927250028E-1	6,641250104E-2
1,242105756E2	-2,320999950E-1	-6,076124907E-1	-3,671250120E-2
1,242307375E2	-1,427250057E-1	-3,159750104E-1	-9,528750181E-2
1,242508999E2	-2,331999987E-1	-3,022249937E-1	-1,421750039E-1
1,242710618E2	-3,726249933E-1	-3,958624899E-1	-6,022499874E-2
1,242912240E2	-5,641624928E-1	-7,544624805E-1	-3,464999795E-2
1,243113861E2	-6,800749898E-1	-1,100275040E0	6,324999779E-2
1,243315482E2	-5,641624928E-1	-7,598249912E-1	2,963125110E-1
1,243517104E2	-4,460499883E-1	-2,777499855E-1	3,506250083E-1
1,243718726E2	-4,853749871E-1	-3,213374913E-1	3,250499964E-1
1,243920347E2	-5,066875219E-1	-4,511374831E-1	3,899500072E-1
1,244121968E2	-7,130749822E-1	-8,141375184E-1	4,698374867E-1
1,244323590E2	-9,717124701E-1	-1,477025032E0	5,347374678E-1
1,244525211E2	-8,259624839E-1	-1,468500018E0	5,059999824E-1
1,244726833E2	-6,908000112E-1	-1,424912453E0	5,368000269E-1
1,244928452E2	-9,748749733E-1	-1,793137431E0	4,707999825E-1
1,245130074E2	-1,154724956E0	-1,988937497E0	3,196874857E-1
1,245331695E2	-6,503750086E-1	-1,530237436E0	2,729375064E-1
1,245533317E2	-2,557500079E-2	-7,310875058E-1	3,634124994E-1
1,245734941E2	-1,150875017E-1	-3,808749914E-1	6,358000040E-1
1,245936560E2	6,270000339E-2	-4,542999864E-1	1,332924962E0
1,246138182E2	-9,157499671E-2	-1,400437474E0	8,135874867E-1
1,246339802E2	-1,066450000E0	-1,580287457E0	1,277512550E0
1,246541424E2	-2,810499966E-1	-4,681875110E-1	1,438249946E0
1,246743046E2	4,564999789E-2	5,431250110E-2	9,732249975E-1
1,246944667E2	2,763750032E-2	-3,726249933E-2	3,569499850E-1
1,247146289E2	1,201749966E-1	-1,361249983E-1	3,451250121E-2
1,247347908E2	-4,166249931E-2	-1,201749966E-1	-4,097500071E-2
1,247549530E2	-3,576374948E-1	-1,691250056E-1	1,966249943E-2
1,247751151E2	-8,556625247E-1	-5,565999746E-1	9,941250086E-2
1,247952772E2	-1,079237461E0	-6,841999888E-1	2,325125039E-1
1,248154393E2	-1,170675039E0	-5,586624742E-1	4,101625085E-1
1,248356015E2	-1,304875016E0	-5,874000192E-1	3,356375098E-1
1,248557636E2	-1,313262463E0	-9,704750180E-1	2,985124886E-1
1,248759258E2	-1,667737484E0	-1,262112498E0	6,986374855E-1
1,248960879E2	-1,818850040E0	-1,279162526E0	9,741874933E-1
1,249162498E2	-1,911387444E0	-1,105637550E0	1,051874995E0
1,249364120E2	-2,067862511E0	-1,282325029E0	1,066862464E0
1,249565741E2	-2,114612579E0	-1,456812501E0	1,378574967E0
1,249767365E2	-1,699637532E0	-1,098212481E0	9,816125035E-1
1,249968984E2	-6,652249694E-1	-2,703250051E-1	3,261500001E-1
1,250170606E2	4,468750060E-1	4,140124917E-1	3,591499925E-1
1,250372228E2	5,979874730E-1	8,493375182E-1	8,955374956E-1
1,250573849E2	-1,544124931E-1	1,059987545E0	1,010349989E0
1,250775471E2	-6,652249694E-1	1,062187552E0	8,443874717E-1
1,250977092E2	-5,864375234E-1	8,992499709E-1	1,228562474E0
1,251178711E2	-3,917374909E-1	6,417124867E-1	1,974637508E0
1,251380333E2	-1,267749965E-1	6,683874726E-1	2,551312447E0
1,251581955E2	-1,277374923E-1	6,374499798E-1	2,679049969E0
1,251783576E2	-2,554749846E-1	3,746874928E-1	2,467299938E0
1,251985200E2	-9,693749994E-2	-2,585000098E-1	1,864912510E0
1,252186818E2	6,246625185E-1	-3,926999867E-1	1,390262485E0
1,252388439E2	1,240800023E0	3,299999982E-3	1,138087511E0
1,252590061E2	1,065212488E0	3,522749841E-1	9,656624794E-1
1,252791682E2	5,905625224E-1	2,873750031E-1	6,836500168E-1
1,252993303E2	4,340874851E-1	-1,042250022E-1	4,314749837E-1
1,253194923E2	5,075125098E-1	-4,266625047E-1	3,591499925E-1
1,253396544E2	4,776749909E-1	-5,341874957E-1	4,570499957E-1
1,253598166E2	2,433750033E-2	-5,523374677E-1	5,145249963E-1
1,253799786E2	-2,417249978E-1	-7,279250026E-1	2,558875084E-1
1,254001408E2	2,041874975E-1	1,405249983E-1	-1,772374958E-1
1,254203029E2	6,235625148E-1	6,450124979E-1	-3,698749840E-1
1,254404651E2	4,937624931E-1	4,262499884E-2	-1,017499994E-2
1,254606273E2	2,690874934E-1	-2,128500044E-1	3,431999981E-1
1,254807892E2	-1,256749928E-1	-4,248749837E-2	3,634124994E-1
1,255009514E2	-3,906374872E-1	4,683249891E-1	-7,933750004E-2
1,255211135E2	-3,396250010E-1	8,089125156E-1	-5,625125170E-1
1,255412757E2	-6,710000336E-2	3,832125068E-1	-6,444625258E-1
1,255614377E2	-1,608750038E-2	-1,787499934E-1	-6,274124980E-1
1,255815999E2	-2,662000060E-1	-5,640249848E-1	-6,869499683E-1
1,256017618E2	-6,034874916E-1	-7,353500128E-1	-5,944125056E-1
1,256219239E2	-3,086875081E-1	-2,337500080E-2	-3,795000017E-1
1,256420861E2	2,436500043E-1	5,363875031E-1	-2,517625093E-1
1,256622483E2	1,711875051E-1	3,374249935E-1	-2,549250126E-1
1,256824104E2	-3,598375022E-1	-1,489125043E-1	-3,007124960E-1
1,257025726E2	-7,812749743E-1	-6,459749937E-1	-2,623499930E-1
1,257227347E2	-9,398124814E-1	-1,050362468E0	-2,793999910E-1
1,257428969E2	-6,694874763E-1	-8,353124857E-1	-3,804624975E-1
1,257630589E2	-2,129874974E-1	-2,052875012E-1	-4,751999974E-1
1,257832211E2	-6,393750012E-2	1,000999957E-1	-4,794625044E-1
1,258033833E2	-2,969999909E-1	-2,117500007E-1	-4,113999903E-1
1,258235452E2	-5,439500213E-1	-6,096749902E-1	-2,688125074E-1
1,258437073E2	-5,545374751E-1	-7,396125197E-1	-1,783374995E-1
1,258638695E2	-3,448500037E-1	-4,703874886E-1	-9,418749809E-2
1,258840316E2	-1,362625062E-1	-2,734875083E-1	-2,928750031E-2
1,259041937E2	-1,447875053E-1	-2,223374993E-1	-1,979999989E-2
1,259243559E2	-2,747249901E-1	-1,329624951E-1	8,937500417E-3
1,259445178E2	-3,502124846E-1	-3,396249935E-2	8,030000329E-2
1,259646800E2	-4,406875074E-1	-7,012499869E-2	2,100999951E-1
1,259848421E2	-6,407499909E-1	-2,319625020E-1	1,878249943E-1
1,260050042E2	-7,705500126E-1	-2,308624983E-1	1,388749927E-1
1,260251664E2	-8,855000138E-1	-9,253749996E-2	3,024999984E-2
1,260453286E2	-1,052562475E0	-7,864999771E-2	-6,655000150E-2
1,260654905E2	-1,174937487E0	-4,724499881E-1	-2,048749924E-1
1,260856527E2	-1,479362488E0	-1,185524940E0	-3,922874928E-1
1,261058148E2	-2,117912531E0	-1,880450010E0	-4,358749986E-1
1,261259769E2	-2,500987530E0	-2,251837492E0	-4,592500031E-1
1,261461391E2	-2,239187479E0	-1,534500003E0	-2,208250016E-1
1,261663013E2	-1,967762470E0	-5,597624779E-1	-1,473999918E-1
1,261864632E2	-2,149812460E0	-2,021249980E-1	-4,294124842E-1
1,262066253E2	-2,512675047E0	-4,778124988E-1	-9,147874713E-1
1,262267875E2	-2,800050020E0	-1,219487548E0	-1,297862530E0
1,262469495E2	-2,584037542E0	-6,395124793E-1	-1,415974975E0
1,262671117E2	-2,281812429E0	1,425874978E-1	-1,638450027E0
1,262872738E2	-2,044487476E0	2,895750105E-1	-1,816100001E0
1,263074357E2	-1,833699942E0	-2,627624869E-1	-1,666087508E0
1,263275979E2	-1,631574988E0	-5,193374753E-1	-1,304187536E0
1,263477600E2	-1,280400038E0	4,725874960E-1	-1,371287465E0
1,263679221E2	-6,620625257E-1	2,281675100E0	-2,082162380E0
1,263880843E2	-4,959625006E-1	3,211862564E0	-2,610024929E0
1,264082463E2	-8,248624802E-1	2,320037603E0	-2,359912395E0
1,264284083E2	-1,197350025E0	1,448424935E0	-1,835350037E0
1,264485707E2	-1,169712543E0	1,160087466E0	-1,385174990E0
1,264687326E2	-9,514999986E-1	8,471375108E-1	-1,159537435E0
1,264888947E2	-7,226999998E-1	3,629999980E-2	-1,001000047E0
1,265090568E2	-6,162750125E-1	-7,523999810E-1	-7,391999960E-1
1,265292190E2	-7,375500202E-1	-1,122687459E0	-4,859249890E-1
1,265493809E2	-9,706124663E-1	-1,101374984E0	-5,688375235E-1
1,265695431E2	-9,301875234E-1	-1,744875014E-1	-9,871125221E-1
1,265897053E2	-5,343250036E-1	7,449749708E-1	-1,536287546E0
1,266098674E2	3,396249935E-2	1,091887474E0	-1,857625008E0
1,266300295E2	5,874000192E-1	7,833374739E-1	-1,765087485E0
1,266501917E2	9,715750217E-1	4,086500108E-1	-1,346812487E0
1,266703536E2	8,788999915E-1	3,022249937E-1	-9,327999949E-1
1,266905157E2	3,447124958E-1	2,639999986E-1	-7,636749744E-1
1,267106778E2	-1,724250019E-1	2,033624947E-1	-6,667374969E-1
1,267308399E2	-4,959625006E-1	-6,379999965E-2	-4,039750099E-1
1,267510020E2	-3,800500035E-1	-3,159750104E-1	-2,155999988E-1
1,267711642E2	2,510749996E-1	2,373249978E-1	1,164624989E-1
1,267913261E2	3,489750028E-1	6,428124905E-1	1,483625025E-1
1,268114883E2	9,886249900E-2	6,088500023E-1	-8,112499490E-3
1,268316504E2	2,371875048E-1	4,416500032E-1	-3,258749843E-2
1,268518125E2	8,416374922E-1	4,236375093E-1	1,099999994E-1
1,268719746E2	1,454612494E0	7,375500202E-1	4,633750021E-1
1,268921366E2	1,636662483E0	1,433575034E0	6,315374970E-1
1,269122987E2	1,129012465E0	1,985912442E0	2,877874970E-1
1,269324609E2	5,649874806E-1	2,175250053E0	-1,516624987E-1
1,269526230E2	-4,372499883E-2	1,149362445E0	-6,583499908E-1
1,269727849E2	-3,353624940E-1	-6,324999966E-3	-4,879874885E-1
1,269929470E2	-3,225750029E-1	-9,035124779E-1	-7,191249728E-2
1,270131092E2	-4,523749948E-1	-1,217424989E0	1,218250021E-1
1,270332714E2	-9,472374916E-1	-1,346125007E0	4,936249927E-2
1,270534334E2	-1,421887517E0	-1,556912541E0	-2,443374991E-1
1,270735957E2	-1,535737514E0	-1,734562516E0	-2,549250126E-1
1,270937575E2	-9,791374803E-1	-1,408962488E0	8,662500232E-2
1,271139197E2	-1,000999957E-1	-7,821000218E-1	4,676375091E-1
1,271340818E2	5,511000156E-1	-5,586624742E-1	6,741625071E-1
1,271542439E2	6,309875250E-1	-7,481374741E-1	4,761624932E-1
1,271744061E2	3,510375023E-1	-7,672500014E-1	5,472499877E-2
1,271945682E2	1,489125043E-1	-8,002499938E-1	3,987500072E-2
1,272147301E2	5,211250111E-2	-1,043900013E0	5,336375237E-1
1,272348923E2	-1,575749964E-1	-1,402500033E0	7,453874946E-1
1,272550544E2	-3,948999941E-1	-1,312162519E0	3,367374837E-1
1,272752165E2	-3,746874928E-1	-1,066312551E0	-6,022499874E-2
1,272953787E2	-3,946249932E-2	-8,449375033E-1	1,249874979E-1
1,273155406E2	3,222999871E-1	-5,480750203E-1	2,941125035E-1
1,273357027E2	3,957250118E-1	-2,883374989E-1	1,483625025E-1
1,273558649E2	2,191749960E-1	-1,904374957E-1	6,957499683E-2
1,273760270E2	4,455000162E-2	-2,468124926E-1	1,409374923E-1
1,273961889E2	-9,157499671E-2	-3,276624978E-1	1,142624989E-1
1,274163511E2	-1,469874978E-1	-1,915374994E-1	-2,502499893E-2
1,274365131E2	-1,193500012E-1	8,098749816E-2	-1,155000031E-1
1,274566753E2	3,162499983E-3	1,544124931E-1	-9,006249905E-2
1,274768374E2	6,379999965E-2	6,503749639E-2	4,083750024E-2
1,274969993E2	5,843750015E-2	-2,330625057E-1	1,759999990E-1
1,275171614E2	-6,929999590E-2	-5,171374679E-1	1,941500008E-1
1,275373236E2	-1,959374994E-1	-5,086125135E-1	5,266249925E-2
1,275574857E2	-1,746249944E-1	-3,042874932E-1	4,303750023E-2
1,275776477E2	-7,782500237E-2	-1,606000066E-1	1,207249984E-1
1,275978098E2	9,996250272E-2	-1,212750003E-1	2,080374956E-1
1,276179719E2	6,696250290E-2	1,099999994E-3	8,236250281E-2
1,276381341E2	-1,011999995E-1	1,586750001E-1	-1,985500008E-1
1,276582960E2	-2,480500042E-1	1,299374998E-1	-2,910875082E-1
1,276784582E2	-1,522125006E-1	3,299999982E-3	-1,325500011E-1
1,276986203E2	6,696250290E-2	-2,337500080E-2	2,708750032E-2
1,277187824E2	-1,182499994E-2	-1,446499974E-1	-3,575000167E-2
1,277389446E2	-1,607374996E-1	-4,309250116E-1	-5,912499875E-2
1,277591065E2	-1,416250020E-1	-4,437125027E-1	1,132999957E-1
1,277792686E2	-8,304999769E-2	-2,692250013E-1	1,132999957E-1
1,277994307E2	-1,292499993E-2	-8,291249722E-2	-6,338749826E-2
1,278195929E2	4,455000162E-2	2,204124928E-1	-1,612875015E-1
1,278397548E2	9,143749624E-2	3,704249859E-1	-1,720124930E-1
1,278599169E2	7,328750193E-2	3,363249898E-1	-1,421750039E-1
1,278800791E2	-1,182499994E-2	1,905750036E-1	-1,314499974E-1
1,279002412E2	-6,393750012E-2	-1,275999993E-1	-7,081250101E-2
1,279204031E2	-1,608750038E-2	-3,372874856E-1	1,856249943E-2
1,279405653E2	-4,262499884E-2	-3,926999867E-1	1,209999993E-2
1,279607274E2	-4,688749835E-2	-3,267000020E-1	-3,891250119E-2
1,279808895E2	-3,093750030E-2	-2,595999837E-1	7,837500423E-3
1,280010517E2	-3,629999980E-2	-1,989624947E-1	-3,891250119E-2
1,280212136E2	-1,182499994E-2	-7,864999771E-2	-2,059749961E-1
1,280413757E2	4,455000162E-2	1,117874980E-1	-2,964499891E-1
1,280615378E2	4,248749837E-2	1,883749962E-1	-1,868624985E-1
1,280816999E2	3,079999983E-2	6,503749639E-2	2,172499895E-2
1,281018618E2	-7,246249914E-2	-2,479124963E-1	4,729999974E-2
1,281220239E2	-1,384624988E-1	-4,255625010E-1	-3,849999979E-3
1,281421862E2	-1,043625027E-1	-5,469750166E-1	-1,663750038E-2
1,281623482E2	3,506249934E-2	-5,735124946E-1	7,067500055E-2
1,281825104E2	1,702249944E-1	-4,043875039E-1	4,936249927E-2
1,282026725E2	1,626625061E-1	-1,435499936E-1	-9,748750180E-2
1,282228345E2	1,212750003E-1	-1,127500013E-1	-1,484999955E-1
1,282429966E2	1,392875016E-1	-1,148125008E-1	-1,145374998E-1
1,282631588E2	1,392875016E-1	1,388750039E-2	-3,849999979E-3
1,282833209E2	-4,592499882E-2	5,431250110E-2	1,966249943E-2
1,283034828E2	-1,991000026E-1	-2,245374918E-1	8,346249908E-2
1,283236449E2	-8,951249719E-2	-3,404499888E-1	1,548250020E-1
1,283438070E2	4,881250113E-2	-1,819124967E-1	1,175625026E-1
1,283639690E2	1,581249945E-2	8,951249719E-2	5,898749828E-2
1,283841310E2	-4,262499884E-2	2,241249941E-2	-4,812499974E-3
1,284042932E2	5,527500063E-2	-1,484999992E-2	-7,823749632E-2
1,284244552E2	1,275999993E-1	7,562500238E-2	-1,666499972E-1
1,284446173E2	5,527500063E-2	1,362625062E-1	-3,018124998E-1
1,284647794E2	2,653750032E-2	2,085874975E-1	-2,815999985E-1
1,284849415E2	1,467124969E-1	2,065249979E-1	2,612499986E-3
1,285051035E2	2,234375030E-1	-6,324999966E-3	2,292124927E-1
1,285252656E2	4,784999788E-2	-2,479124963E-1	7,809999585E-2
1,285454277E2	-1,236125007E-1	-2,606999874E-1	-1,038125008E-1
1,285655896E2	-4,688749835E-2	-1,435499936E-1	-5,279999971E-2
1,285857517E2	1,765500009E-1	-1,233374998E-1	6,957499683E-2
1,286059139E2	2,371875048E-1	-1,511124969E-1	7,837500423E-3
1,286260759E2	1,233374998E-1	-1,511124969E-1	-5,376249924E-2
1,286462381E2	-6,503749639E-2	-2,202749997E-1	-2,832499892E-2
1,286664000E2	-1,498750038E-2	-2,010249943E-1	4,083750024E-2
1,286865621E2	1,275999993E-1	-4,468749836E-2	3,767500073E-2
1,287067242E2	6,696250290E-2	5,224999785E-2	-1,333750039E-2
1,287268863E2	-3,739999980E-2	1,681624949E-1	-9,432499856E-2
1,287470483E2	-3,203750029E-2	3,183124959E-1	-1,049124971E-1
1,287672105E2	6,476250291E-2	3,661625087E-1	-1,759999990E-2
1,287873725E2	6,379999965E-2	1,874125004E-1	7,493750006E-2
1,288075347E2	6,324999966E-3	8,098749816E-2	9,941250086E-2
1,288276966E2	-6,393750012E-2	-2,763750032E-2	1,420374960E-1
1,288478587E2	-7,878749818E-2	-1,159124970E-1	1,281500012E-1
1,288680208E2	5,224999972E-3	-2,763750032E-2	1,047749966E-1
1,288881827E2	4,881250113E-2	-3,616249934E-2	5,156249925E-2
1,289083449E2	1,058750041E-2	-1,308999956E-1	1,512499992E-3
1,289285070E2	3,602499887E-2	8,195000142E-2	-5,059999973E-2
1,289486691E2	-8,662499487E-3	1,373624951E-1	-4,537500069E-2
1,289688310E2	-2,887500077E-2	6,393750012E-2	6,957499683E-2
1,289889931E2	-6,710000336E-2	-1,190750003E-1	5,156249925E-2
1,290091553E2	-1,011999995E-1	-1,733874977E-1	-1,740749925E-1
1,290293172E2	-3,409999982E-2	-1,425874978E-1	-2,517625093E-1
1,290494796E2	1,616999954E-1	2,351249941E-2	-7,397499681E-2
1,290696414E2	2,084500045E-1	7,026249915E-2	7,493750006E-2
1,290898036E2	8,071249723E-2	3,629999980E-2	5,156249925E-2
1,291099655E2	-5,115000159E-2	-9,459999949E-2	-8,112499490E-3
1,291301277E2	-8,098749816E-2	-2,265999913E-1	-2,502499893E-2
1,291502898E2	7,012499869E-2	-2,337500080E-2	3,135000169E-2
1,291704519E2	8,607500046E-2	1,182499994E-2	1,685750037E-1
1,291906138E2	-6,393750012E-2	-3,500750065E-1	2,718375027E-1
1,292107760E2	-1,522125006E-1	-4,798749983E-1	2,399374992E-1
1,292309380E2	-1,458874941E-1	-2,479124963E-1	1,218250021E-1
1,292511000E2	-7,878749818E-2	-1,372250021E-1	2,282499894E-2
1,292712622E2	7,658749819E-2	-4,138749838E-2	-4,633750021E-2
1,292914243E2	1,850749999E-1	5,224999785E-2	-4,427500069E-2
1,293115864E2	2,433750033E-2	-1,053249985E-1	-5,802499875E-2
1,293317483E2	5,224999972E-3	-9,363749623E-2	-9,528750181E-2
1,293519105E2	6,049999967E-2	1,586750001E-1	-9,432499856E-2
1,293720726E2	3,506249934E-2	2,660624981E-1	-9,844999760E-2
1,293922347E2	-5,431250110E-2	1,553750038E-1	-1,432749927E-1
1,294123967E2	-7,672499865E-2	-9,487500414E-3	-2,454375029E-1
1,294325587E2	-1,814999990E-2	-8,401250094E-2	-3,113000095E-1
1,294527209E2	9,350000322E-2	-1,181124970E-1	-2,209624946E-1
1,294728828E2	2,116124928E-1	-1,531749964E-1	6,861250103E-2
1,294930449E2	1,467124969E-1	-3,085500002E-1	1,505624950E-1
1,295132070E2	-9,624999948E-3	-3,808749914E-1	1,539999992E-2
1,295333689E2	-6,503749639E-2	-2,627624869E-1	-2,315499932E-1
1,295535311E2	8,607500046E-2	1,288374960E-1	-4,230875075E-1
1,295736932E2	3,361875117E-1	5,630624890E-1	-3,518624902E-1
1,295938553E2	4,405499995E-1	5,821750164E-1	-6,764999777E-2
1,296140173E2	2,903999984E-1	1,373624951E-1	1,962125003E-1
1,296341794E2	-5,431250110E-2	-2,681249976E-1	2,686749995E-1
1,296543415E2	-3,203749955E-1	-5,235999823E-1	1,867250055E-1
1,296745034E2	-1,991000026E-1	-4,820750058E-1	2,707374990E-1
1,296946656E2	1,042250022E-1	-3,309625089E-1	3,304125071E-1
1,297148276E2	2,276999950E-1	-2,382874936E-1	2,729375064E-1
1,297349898E2	7,122500241E-2	-2,532750070E-1	8,346249908E-2
1,297551520E2	-6,503749639E-2	-2,223374993E-1	-1,155000031E-1
1,297753139E2	6,586249918E-2	-1,073874980E-1	-1,069749966E-1
1,297954757E2	1,414874941E-1	0,000000000E0	-1,155000031E-1
1,298156381E2	1,467124969E-1	9,899999946E-2	-1,102750003E-1
1,298358000E2	6,270000339E-2	6,503749639E-2	-9,528750181E-2
1,298559622E2	2,227500081E-2	5,115000159E-2	-1,251250058E-1
1,298761240E2	7,438749820E-2	1,373624951E-1	-2,017125040E-1
1,298962861E2	2,158749998E-1	3,044250011E-1	-1,740749925E-1
1,299164482E2	3,276624978E-1	3,427875042E-1	6,874999963E-3
1,299366101E2	3,180375099E-1	2,150499970E-1	5,252499878E-2
1,299567723E2	2,329249978E-1	5,967500061E-2	9,515000135E-2
1,299769344E2	8,607500046E-2	-1,776500046E-1	2,206874937E-1
1,299970965E2	-1,501500010E-1	-4,277625084E-1	1,887875050E-1
1,300172584E2	-2,129874974E-1	-2,926000059E-1	7,067500055E-2
1,300374205E2	-4,688749835E-2	-2,543750033E-2	5,774999969E-3
1,300575827E2	8,607500046E-2	2,777500078E-2	-7,012499962E-3
1,300777446E2	1,372250021E-1	1,171500012E-1	-2,186249942E-2
1,300979067E2	-1,099999994E-3	1,596374959E-1	-6,448750198E-2
1,301180688E2	-1,277374923E-1	1,117874980E-1	1,429999992E-2
1,301382310E2	-7,466249913E-2	4,056249931E-2	4,303750023E-2
1,301583929E2	7,287499961E-3	1,544124931E-1	-3,258749843E-2
1,301785550E2	1,484999992E-2	2,299000025E-1	-4,743750021E-2
1,301987172E2	-8,662499487E-3	6,819999963E-2	-4,812499974E-3
1,302188791E2	4,138749838E-2	-7,438749820E-2	1,132999957E-1
1,302390414E2	3,822499886E-2	-2,062499989E-3	1,600500047E-1
1,302592033E2	-7,246249914E-2	-1,201749966E-1	1,674750000E-1
1,302793652E2	-9,803749621E-2	-2,436500043E-1	1,079374999E-1
1,302995273E2	-5,857500061E-2	-1,776500046E-1	1,209999993E-2
1,303196895E2	-6,929999590E-2	1,278750040E-2	-1,017500013E-1
1,303398514E2	-1,718750037E-2	1,086250022E-1	-1,634874940E-1
1,303600135E2	1,372250021E-1	2,363625020E-1	-1,333750039E-2
1,303801756E2	7,864999771E-2	9,267500043E-2	1,952500045E-1
1,304003375E2	-1,362625062E-1	-6,696250290E-2	1,324124932E-1
1,304204997E2	-2,789874971E-1	-8,195000142E-2	1,636249945E-2
1,304406618E2	-1,874125004E-1	1,192125008E-1	-1,240250021E-1
1,304608240E2	3,932499886E-2	4,204750061E-1	-1,421750039E-1
