"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
3,903821123E2	4,708050251E0	8,480999947E0	-1,411950111E0
3,904022732E2	4,893000126E0	8,121000290E0	-1,206000090E0
3,904224342E2	4,560000420E0	8,059050560E0	-6,120000482E-1
3,904425951E2	4,078950405E0	8,718000412E0	4,050000105E-3
3,904627560E2	4,419000149E0	8,689050674E0	-3,490500152E-1
3,904829169E2	5,032050133E0	8,433000565E0	-1,482000113E0
3,905030778E2	5,263950348E0	8,101950645E0	-1,747050047E0
3,905232385E2	4,924050331E0	8,464050293E0	-8,400000334E-1
3,905433997E2	4,645950317E0	8,875950813E0	-6,169500351E-1
3,905635606E2	4,804050446E0	8,575950623E0	-1,525050044E0
3,905837215E2	4,591050148E0	8,839950562E0	-1,141950011E0
3,906038824E2	4,464000225E0	9,223050117E0	-2,220000178E-1
3,906240433E2	5,127000332E0	8,667000771E0	-4,500000179E-1
3,906442042E2	5,865000248E0	7,509000301E0	-1,765950084E0
3,906643652E2	5,089050293E0	8,137949944E0	-9,520500302E-1
3,906845261E2	4,354050159E0	9,120000839E0	-6,030000448E-1
3,907046870E2	4,588950157E0	9,015000343E0	-1,234950066E0
3,907248480E2	5,364000320E0	8,157000542E0	-2,727000237E0
3,907450086E2	4,969050407E0	7,972950459E0	-1,884000063E0
3,907651698E2	4,258049965E0	8,863950729E0	-2,250000089E-1
3,907853308E2	4,663050175E0	8,337000847E0	-3,040500283E-1
3,908054917E2	4,809000015E0	8,089950562E0	-1,660950065E0
3,908256526E2	4,515000343E0	8,404050827E0	-9,979500771E-1
3,908458133E2	4,597949982E0	8,116950035E0	-6,559500098E-1
3,908659744E2	4,336950302E0	8,524050713E0	-9,139500260E-1
3,908861354E2	4,348950386E0	8,800950050E0	-9,169500470E-1
3,909062963E2	4,966950417E0	8,488050461E0	-1,465050101E0
3,909264572E2	5,035950184E0	8,505000114E0	-1,909950137E0
3,909466181E2	4,725000381E0	8,860950470E0	-1,618050098E0
3,909667790E2	4,645950317E0	8,872950554E0	-1,246950030E0
3,909869401E2	4,680000305E0	8,185950279E0	-1,120050073E0
3,910071009E2	4,503000259E0	8,350950241E0	-3,589500189E-1
3,910272619E2	4,394999981E0	8,617050171E0	-8,280000687E-1
3,910474229E2	4,761000156E0	8,797050476E0	-1,122000098E0
3,910675837E2	5,191950321E0	8,550000191E0	-1,944000125E0
3,910877446E2	5,218050480E0	8,695950508E0	-2,154000044E0
3,911079055E2	5,010000229E0	8,323050499E0	-1,612950087E0
3,911280666E2	4,950000286E0	7,602000237E0	-1,762050033E0
3,911482275E2	4,294050217E0	7,870050430E0	-9,570000172E-1
3,911683884E2	3,679050207E0	8,433000565E0	1,480500102E-1
3,911885494E2	4,102950096E0	8,149950027E0	-5,569500327E-1
3,912087102E2	4,588950157E0	8,381999969E0	-1,495950103E0
3,912288711E2	4,950000286E0	8,533050537E0	-1,561050057E0
3,912490323E2	5,202000141E0	8,100000381E0	-2,008050203E0
3,912691930E2	5,107950211E0	7,627950191E0	-2,371950150E0
3,912893540E2	4,462050438E0	8,140950203E0	-1,194000006E0
3,913095151E2	3,922950268E0	9,043050766E0	-4,350000322E-1
3,913296761E2	4,311000347E0	8,950050354E0	-9,019500613E-1
3,913498370E2	5,044050217E0	8,332050323E0	-1,864950061E0
3,913699979E2	5,278050423E0	8,478000641E0	-1,594050050E0
3,913901588E2	5,356950283E0	8,430000305E0	-1,168050051E0
3,914103197E2	5,364000320E0	8,203050613E0	-1,857000113E0
3,914304806E2	4,978950024E0	8,041950226E0	-1,479000092E0
3,914506413E2	4,431000233E0	8,550000191E0	-1,129950047E0
3,914708025E2	4,491000175E0	8,538000107E0	-1,479000092E0
3,914909634E2	4,074000359E0	8,959050179E0	-1,326000094E0
3,915111243E2	4,263000011E0	8,325000763E0	-1,198950052E0
3,915312853E2	4,648950100E0	7,425000191E0	-1,345050097E0
3,915514462E2	4,632000446E0	7,216050148E0	-1,228050113E0
3,915716071E2	3,796050072E0	8,380050659E0	-5,650500059E-1
3,915917680E2	3,720000267E0	9,177000046E0	-3,010500073E-1
3,916119290E2	4,427999973E0	8,794050217E0	-2,001000166E0
3,916320899E2	5,001000404E0	8,053950310E0	-2,985000134E0
3,916522508E2	5,149050236E0	7,875000477E0	-1,708950043E0
3,916724118E2	4,906949997E0	8,320050240E0	-1,078950047E0
3,916925727E2	4,632000446E0	8,446949959E0	-1,366950035E0
3,917127336E2	4,309050083E0	8,461050034E0	-1,630050063E0
3,917328945E2	4,060050011E0	8,257950783E0	-1,663950086E0
3,917530555E2	3,817950249E0	8,257950783E0	-4,020000100E-1
3,917732164E2	3,880050182E0	8,171999931E0	-8,350500464E-1
3,917933773E2	4,102950096E0	8,095050812E0	-1,837950110E0
3,918135382E2	3,978000164E0	8,563950539E0	-1,756950140E0
3,918336991E2	4,099950314E0	8,995050430E0	-1,573050022E0
3,918538600E2	4,699050426E0	8,662950516E0	-2,262000084E0
3,918740209E2	4,921950340E0	8,437950134E0	-2,008050203E0
3,918941819E2	4,777950287E0	8,181000710E0	-8,299500346E-1
3,919143428E2	4,495050430E0	8,524050713E0	-4,830000103E-1
3,919345037E2	4,309050083E0	9,096000671E0	-1,102950096E0
3,919546649E2	4,570050240E0	8,883000374E0	-1,965000153E0
3,919748258E2	4,621950150E0	8,557050705E0	-1,756950140E0
3,919949867E2	4,371000290E0	8,562000275E0	-6,150000095E-1
3,920151476E2	4,146000385E0	9,015000343E0	3,229500055E-1
3,920353086E2	4,273050308E0	8,914050102E0	-3,949500322E-1
3,920554695E2	4,596000195E0	9,106050491E0	-1,270950079E0
3,920756304E2	5,250000477E0	9,235050201E0	-1,620000124E0
3,920957913E2	5,743050098E0	9,072000504E0	-2,056050062E0
3,921159523E2	6,058950424E0	8,337000847E0	-2,353049994E0
3,921361133E2	5,476950169E0	8,227050781E0	-1,824000120E0
3,921562742E2	4,735050201E0	8,493000031E0	-4,159500301E-1
3,921764351E2	4,668000221E0	8,301000595E0	-5,380499959E-1
3,921965961E2	4,561950207E0	8,362950325E0	-6,270000339E-1
3,922167570E2	4,591050148E0	8,394000053E0	-1,297050118E0
3,922369182E2	5,008050442E0	8,076000214E0	-2,197050095E0
3,922570789E2	4,633950233E0	8,104949951E0	-2,308050156E0
3,922772398E2	4,110000134E0	8,469000816E0	-1,327950120E0
3,922974010E2	4,075950146E0	8,659950256E0	-6,049500108E-1
3,923175616E2	4,573950291E0	8,256000519E0	-7,230000496E-1
3,923377228E2	4,912050247E0	8,458950043E0	-9,070500135E-1
3,923578835E2	5,056050301E0	8,701050758E0	-1,149000049E0
3,923780444E2	5,341050148E0	8,722050667E0	-1,723050117E0
3,923982055E2	5,596950054E0	8,380050659E0	-2,836950064E0
3,924183662E2	4,894950390E0	8,971050262E0	-2,478000164E0
3,924385273E2	4,780050278E0	9,139050484E0	-1,720950127E0
3,924586883E2	4,828050137E0	8,872950554E0	-1,446000099E0
3,924788492E2	5,029050350E0	8,766000748E0	-1,168050051E0
3,924990101E2	5,566050053E0	8,233950615E0	-1,347000122E0
3,925191710E2	5,707050323E0	8,287050247E0	-2,275950193E0
3,925393319E2	5,575050354E0	8,421000481E0	-1,989000082E0
3,925594929E2	5,376000404E0	8,284049988E0	-1,678050041E0
3,925796539E2	5,182950020E0	8,263050079E0	-2,142000198E0
3,925998148E2	4,825950146E0	8,171999931E0	-1,546050072E0
3,926199757E2	4,669950008E0	8,047050476E0	-1,558050036E0
3,926401367E2	4,572000027E0	8,028000832E0	-2,221050024E0
3,926602976E2	4,105050087E0	8,305950165E0	-1,447950125E0
3,926804585E2	4,426050186E0	7,861050606E0	-1,771050096E0
3,927006194E2	4,380000114E0	7,816950321E0	-1,528950095E0
3,927207803E2	4,255949974E0	8,136000633E0	-3,349500299E-1
3,927409413E2	4,306050301E0	8,590950012E0	-3,495000303E-2
3,927611022E2	4,878000259E0	8,689050674E0	-8,659500480E-1
3,927812631E2	5,487000465E0	8,703000069E0	-2,053950071E0
3,928014241E2	5,862000465E0	8,854050636E0	-3,025950193E0
3,928215852E2	5,965050220E0	8,341950417E0	-3,340050220E0
3,928417462E2	5,374050140E0	8,032950401E0	-2,983050108E0
3,928619071E2	4,351950169E0	8,578950882E0	-1,422000051E0
3,928820680E2	4,141050339E0	9,124950409E0	-4,159500301E-1
3,929022290E2	4,917000294E0	8,473050117E0	-1,000050068E0
3,929223900E2	5,452950478E0	7,932000160E0	-1,789950132E0
3,929425509E2	5,335950375E0	8,137949944E0	-1,678050041E0
3,929627119E2	5,182950020E0	7,666950226E0	-1,090950012E0
3,929828728E2	4,897950172E0	7,534950256E0	-1,230000019E0
3,930030337E2	4,255949974E0	8,160000801E0	-1,041000009E0
3,930231945E2	4,345050335E0	8,323050499E0	-1,630050063E0
3,930433555E2	4,736999989E0	8,191050529E0	-2,149950027E0
3,930635165E2	4,620000362E0	8,938050270E0	-2,029950142E0
3,930836773E2	4,431000233E0	9,343050003E0	-1,422000051E0
3,931038382E2	4,768050194E0	8,566950798E0	-1,987050056E0
3,931239992E2	4,890000343E0	7,884000301E0	-1,632000089E0
3,931441601E2	4,717950344E0	8,337000847E0	-7,440000176E-1
3,931643210E2	4,665000439E0	8,662950516E0	-2,250000089E-1
3,931844819E2	5,221050262E0	8,713050842E0	-1,528950095E0
3,932046429E2	5,575050354E0	8,822999954E0	-3,283950090E0
3,932248040E2	5,455050468E0	8,440050125E0	-3,739050150E0
3,932449647E2	4,864050388E0	8,074049950E0	-2,748000145E0
3,932651257E2	4,303950310E0	7,767000198E0	-1,347000122E0
3,932852868E2	3,693000078E0	7,365000248E0	-3,559500277E-1
3,933054478E2	3,147000074E0	8,110050201E0	3,870000243E-1
3,933256087E2	3,700050116E0	8,542950630E0	4,399500191E-1
3,933457696E2	4,768050194E0	8,454000473E0	-6,720000505E-1
3,933659305E2	5,532000065E0	8,239050865E0	-2,341050148E0
3,933860915E2	5,355000019E0	8,241000175E0	-2,604000092E0
3,934062524E2	4,950000286E0	8,822999954E0	-1,579950094E0
3,934264133E2	5,733000278E0	8,389950752E0	-2,317050219E0
3,934465743E2	5,842950344E0	8,268000603E0	-3,220050097E0
3,934667352E2	4,582050323E0	8,587950706E0	-1,764000058E0
3,934868961E2	3,787050247E0	9,131999969E0	-6,700500250E-1
3,935070571E2	4,066950321E0	8,875950813E0	-2,530499995E-1
3,935272180E2	5,269050121E0	7,726050377E0	-1,447950125E0
3,935473791E2	5,008050442E0	7,887000561E0	-1,876950145E0
3,935675398E2	5,127000332E0	8,563950539E0	-5,860500336E-1
3,935877007E2	5,572950363E0	8,584050179E0	-1,162950039E0
3,936078617E2	5,910000324E0	8,500050545E0	-1,819050074E0
3,936280226E2	5,554050446E0	8,911950111E0	-2,563950062E0
3,936481837E2	5,199000359E0	8,998050690E0	-2,836950064E0
3,936683444E2	4,918950081E0	8,526000023E0	-2,011049986E0
3,936885055E2	5,071950436E0	7,698000431E0	-1,486050129E0
3,937086662E2	4,548000336E0	7,927950382E0	-4,590000212E-1
3,937288274E2	4,246050358E0	8,875950813E0	-2,460000068E-1
3,937489884E2	4,720050335E0	8,689050674E0	-6,960000396E-1
3,937691492E2	5,146950245E0	8,394000053E0	-1,549050093E0
3,937893101E2	5,332950115E0	8,338950157E0	-1,848000050E0
3,938094711E2	5,367000103E0	8,136000633E0	-1,516950130E0
3,938296321E2	5,151000023E0	7,903950214E0	-1,564950109E0
3,938497930E2	4,651050091E0	8,359050751E0	-1,555950046E0
3,938699539E2	4,276950359E0	8,778000832E0	-5,910000205E-1
3,938901151E2	4,636950016E0	8,614950180E0	-6,720000505E-1
3,939102758E2	5,142000198E0	8,394000053E0	-9,259500504E-1
3,939304369E2	5,542050362E0	8,164950371E0	-9,600000381E-1
3,939505976E2	5,604000092E0	8,028000832E0	-1,596000075E0
3,939707585E2	5,086950302E0	8,386950493E0	-1,731000066E0
3,939909195E2	4,663050175E0	8,715000153E0	-1,351950049E0
3,940110806E2	4,780050278E0	8,353950500E0	-1,405050039E0
3,940312413E2	4,567049980E0	8,563950539E0	-1,012050033E0
3,940514025E2	4,861950397E0	8,521050453E0	-1,264050007E0
3,940715632E2	5,211000443E0	8,164950371E0	-1,240050077E0
3,940917243E2	5,125050068E0	8,233950615E0	-9,960000515E-1
3,941118852E2	4,989000320E0	8,551950455E0	-1,041000009E0
3,941320461E2	5,022000313E0	8,184000015E0	-2,029950142E0
3,941522071E2	4,795050144E0	8,167050362E0	-1,636950135E0
3,941723681E2	4,279950142E0	8,674950600E0	-1,086000085E0
3,941925289E2	4,380000114E0	8,815950394E0	-1,864950061E0
3,942126899E2	4,736999989E0	8,251049995E0	-2,097000122E0
3,942328508E2	4,668000221E0	8,019000053E0	-1,594050050E0
3,942530118E2	4,387950420E0	8,121000290E0	-1,174950004E0
3,942731727E2	4,309050083E0	7,851000309E0	-1,069950104E0
3,942933336E2	4,297049999E0	7,738050461E0	-7,680000067E-1
3,943134945E2	4,105050087E0	8,251049995E0	-2,050500065E-1
3,943336554E2	4,155000210E0	8,763000488E0	-4,740000367E-1
3,943538166E2	4,810950279E0	8,895000458E0	-1,330950022E0
3,943739773E2	5,511000156E0	8,824950218E0	-2,734050035E0
3,943941385E2	5,767050266E0	8,160000801E0	-2,266950130E0
3,944142993E2	5,161050320E0	8,041950226E0	-1,503000021E0
3,944344603E2	4,303950310E0	8,512050629E0	-3,990000188E-1
3,944546212E2	4,060050011E0	8,986050606E0	-8,899500370E-1
3,944747821E2	4,359000206E0	8,859000206E0	-1,266000032E0
3,944949430E2	4,609950066E0	8,791950226E0	-7,200000286E-1
3,945151039E2	4,921950340E0	8,398950577E0	-5,860500336E-1
3,945352649E2	5,266050339E0	7,791000366E0	-8,350500464E-1
3,945554258E2	5,032050133E0	7,942050457E0	-6,460500360E-1
3,945755868E2	4,699050426E0	8,598000526E0	-1,150950074E0
3,945957478E2	4,354050159E0	9,108000755E0	-1,228050113E0
3,946159086E2	4,540950298E0	9,261000633E0	-1,098000050E0
3,946360696E2	4,620000362E0	9,264000893E0	-7,470000386E-1
3,946562305E2	5,235000134E0	8,646000862E0	-6,319500208E-1
3,946763914E2	5,569950104E0	7,774050236E0	-1,141950011E0
3,946965524E2	4,914000034E0	7,959000587E0	-6,529500484E-1
3,947167133E2	4,170000076E0	8,902050018E0	5,895000324E-2
3,947368744E2	4,096050262E0	9,223050117E0	-8,899500370E-1
3,947570351E2	4,597949982E0	8,896950722E0	-1,707000136E0
3,947771963E2	4,888050079E0	8,236050606E0	-1,491000056E0
3,947973573E2	4,692000389E0	8,035050392E0	-7,420500517E-1
3,948175181E2	4,456950188E0	7,906050205E0	-1,480500102E-1
3,948376791E2	4,383000374E0	8,311050415E0	-8,329500556E-1
3,948578400E2	4,213050365E0	8,598000526E0	-1,015050054E0
3,948780010E2	4,143000126E0	8,983050346E0	-9,310500622E-1
3,948981619E2	4,548000336E0	9,133950233E0	-1,603950024E0
3,949183228E2	5,139000416E0	8,758049965E0	-1,489050031E0
3,949384837E2	5,431950092E0	7,896000385E0	-1,042950034E0
3,949586447E2	4,736999989E0	8,557050705E0	-1,249050021E0
3,949788056E2	4,387950420E0	8,959050179E0	-1,363950014E0
3,949989666E2	4,312950134E0	8,690999985E0	-1,072050095E0
3,950191275E2	4,476000309E0	8,791950226E0	-7,230000496E-1
3,950392886E2	4,888050079E0	8,368050575E0	-7,630500197E-1
3,950594495E2	5,233050346E0	8,056950569E0	-1,072050095E0
3,950796102E2	4,854000092E0	8,038050652E0	-1,672950029E0
3,950997714E2	4,075950146E0	8,715000153E0	-1,752000093E0
3,951199323E2	3,925950289E0	9,109950066E0	-2,137950182E0
3,951400932E2	4,126950264E0	8,641050339E0	-1,491000056E0
3,951602541E2	4,297049999E0	8,152950287E0	-5,689499974E-1
3,951804151E2	4,378050327E0	8,002050400E0	2,719500065E-1
3,952005760E2	4,546050072E0	8,290950775E0	-1,099500060E-1
3,952207370E2	4,612950325E0	8,690999985E0	-8,470500112E-1
3,952408978E2	4,345050335E0	9,322950363E0	-1,591950059E0
3,952610588E2	4,615050316E0	9,213000298E0	-2,494050026E0
3,952812197E2	4,653000355E0	8,590950012E0	-2,173950195E0
3,953013807E2	4,452000141E0	8,116950035E0	-7,630500197E-1
3,953215419E2	4,150950432E0	8,502000809E0	3,510000110E-1
3,953417028E2	4,321050167E0	8,689050674E0	-4,399500191E-1
3,953618638E2	4,687050343E0	8,827950478E0	-1,459950089E0
3,953820246E2	4,974000454E0	8,650950432E0	-1,443000078E0
3,954021856E2	4,998000145E0	8,623950005E0	-1,357050061E0
3,954223466E2	4,798950195E0	8,404050827E0	-3,559500277E-1
3,954425075E2	4,660950184E0	8,482950211E0	-5,959500074E-1
3,954626684E2	4,560000420E0	8,505000114E0	-1,065000057E0
3,954828293E2	4,279950142E0	9,304050446E0	-7,849500179E-1
3,955029903E2	4,972050190E0	8,938050270E0	-9,430500269E-1
3,955231512E2	5,269050121E0	8,518950462E0	-1,579950094E0
3,955433121E2	5,185050011E0	8,398950577E0	-1,375950098E0
3,955634730E2	4,974000454E0	7,999050617E0	-4,500000179E-1
3,955836339E2	4,677000046E0	7,801050186E0	-1,398000121E0
3,956037949E2	3,858000278E0	8,586000443E0	-1,108050108E0
3,956239558E2	3,085050106E0	9,430950165E0	1,219500080E-1
3,956441169E2	3,811050177E0	9,088950157E0	-3,630000055E-1
3,956642777E2	4,921950340E0	7,554000378E0	-1,654050112E0
3,956844388E2	4,789950371E0	7,377000332E0	-4,140000343E-1
3,957045997E2	3,885000229E0	9,028950691E0	1,048050046E0
3,957247606E2	4,384950161E0	9,189000130E0	8,100000024E-2
3,957449215E2	4,834950447E0	9,667950630E0	-2,359950066E0
3,957650825E2	5,386050224E0	9,513000488E0	-3,730050087E0
3,957852435E2	5,395950317E0	9,141000748E0	-2,242950201E0
3,958054044E2	4,917000294E0	9,192000389E0	-2,839500010E-1
3,958255653E2	5,305050373E0	7,705050468E0	-1,021950006E0
3,958457263E2	4,831050396E0	8,083050728E0	-1,273050070E0
3,958658872E2	4,036050320E0	9,304050446E0	-1,810500026E-1
3,958860483E2	4,372950077E0	9,370950699E0	-7,489500642E-1
3,959062090E2	5,017050266E0	8,662950516E0	-2,362950087E0
3,959263702E2	4,938000202E0	8,422950745E0	-1,647000074E0
3,959465311E2	4,740000248E0	8,188950539E0	-1,960500032E-1
3,959666918E2	4,701000214E0	7,789050579E0	-3,559500277E-1
3,959868529E2	4,225049973E0	8,136000633E0	-1,270950079E0
3,960070139E2	3,751050234E0	8,902050018E0	-8,640000224E-1
3,960271748E2	3,970950127E0	8,955000877E0	-4,380000234E-1
3,960473358E2	4,876049995E0	8,428050041E0	-9,810000658E-1
3,960674966E2	5,070000172E0	8,782050133E0	-1,350000024E0
3,960876576E2	5,032050133E0	8,791950226E0	-1,944000125E0
3,961078185E2	4,846950054E0	8,955000877E0	-2,017950058E0
3,961279795E2	4,474050045E0	8,563950539E0	-1,576950073E0
3,961481406E2	4,153050423E0	8,155050278E0	-5,650500059E-1
3,961683013E2	3,928050280E0	7,971000195E0	1,459500045E-1
3,961884625E2	3,703050137E0	8,203050613E0	2,839500010E-1
3,962086234E2	4,093050003E0	8,293950081E0	2,100000158E-2
3,962287844E2	4,633950233E0	8,421000481E0	-9,480000734E-1
3,962489454E2	5,131950378E0	8,305950165E0	-1,498050094E0
3,962691063E2	4,905000210E0	8,554950714E0	-2,053950071E0
3,962892672E2	4,237050056E0	8,851950645E0	-1,458000064E0
3,963094284E2	3,801000118E0	8,689050674E0	-7,660500407E-1
3,963295893E2	3,910950184E0	8,461050034E0	-7,630500197E-1
3,963497502E2	3,994950294E0	8,377950668E0	-6,790500283E-1
3,963699111E2	3,870000124E0	9,076950073E0	-1,905000024E-2
3,963900721E2	4,359000206E0	9,367050171E0	-3,420000076E-1
3,964102330E2	5,118000031E0	8,694000244E0	-1,252050042E0
3,964303939E2	5,338050365E0	7,872000217E0	-1,102950096E0
3,964505548E2	4,612950325E0	8,401950836E0	-3,679500222E-1
3,964707157E2	3,994950294E0	9,205950737E0	-7,630500197E-1
3,964908766E2	4,194000244E0	9,381000519E0	-1,596000075E0
3,965110376E2	4,419000149E0	9,168000221E0	-1,683000088E0
3,965311985E2	4,570050240E0	8,761050224E0	-1,150950074E0
3,965513594E2	4,857000351E0	8,329950333E0	-8,400000334E-1
3,965715203E2	4,665000439E0	8,244000435E0	-3,870000243E-1
3,965916813E2	3,990000248E0	9,061950684E0	2,440500110E-1
3,966118422E2	4,117050171E0	9,520050049E0	-9,795000404E-2
3,966320034E2	4,905000210E0	9,373950005E0	-1,309050083E0
3,966521643E2	5,551050186E0	8,722050667E0	-2,413050175E0
3,966723253E2	5,566050053E0	8,077950478E0	-1,684950113E0
3,966924861E2	4,882950306E0	7,906050205E0	-1,276050091E0
3,967126471E2	4,081050396E0	8,476050377E0	-8,640000224E-1
3,967328080E2	3,835050106E0	8,703000069E0	-5,790000558E-1
3,967529690E2	4,085999966E0	8,670000076E0	-7,030500174E-1
3,967731299E2	4,531050205E0	8,494950294E0	-6,000000238E-1
3,967932909E2	4,969050407E0	8,014050484E0	-4,230000079E-1
3,968134518E2	4,981050014E0	8,071050644E0	-7,110000253E-1
3,968336127E2	4,692000389E0	8,145000458E0	-1,561050057E0
3,968537736E2	4,318050385E0	8,551950455E0	-1,434000015E0
3,968739346E2	4,251000404E0	8,859000206E0	-1,351950049E0
3,968940957E2	4,462050438E0	8,803950310E0	-1,153950095E0
3,969142566E2	4,525950432E0	8,827950478E0	-1,350000024E0
3,969344175E2	4,777950287E0	8,766000748E0	-1,369050026E0
3,969545785E2	4,785000324E0	8,892000198E0	-1,041000009E0
3,969747394E2	5,010000229E0	8,803950310E0	-1,411950111E0
3,969949003E2	5,146950245E0	8,608050346E0	-1,531950116E0
3,970150612E2	4,900050163E0	8,442000389E0	-1,603950024E0
3,970352222E2	4,588950157E0	8,557050705E0	-1,146000028E0
3,970553831E2	4,524000168E0	8,569050789E0	-1,138950109E0
3,970755440E2	4,672950268E0	8,478000641E0	-1,093950033E0
3,970957052E2	4,761000156E0	8,176950455E0	-1,558050036E0
3,971158659E2	4,620000362E0	8,080950737E0	-1,582050085E0
3,971360270E2	4,051949978E0	8,344050407E0	-1,186950088E0
3,971561880E2	3,880050182E0	8,337000847E0	-9,690000415E-1
3,971763489E2	3,736050129E0	8,574000359E0	-4,540500343E-1
3,971965098E2	3,624000072E0	9,232050896E0	5,550000072E-1
3,972166708E2	3,961050272E0	9,649050713E0	1,189500093E-1
3,972368318E2	5,068050385E0	9,208050728E0	-7,990500331E-1
3,972569927E2	6,334050179E0	8,302950859E0	-2,581050158E0
3,972771537E2	6,526050091E0	8,032950401E0	-2,272050142E0
3,972973148E2	5,560950279E0	8,337000847E0	-2,152050018E0
3,973174755E2	4,380000114E0	9,271050453E0	-2,274000168E0
3,973376366E2	3,562050104E0	1,018095016E1	-2,233050108E0
3,973577973E2	3,946950197E0	7,450950146E0	-2,679000139E0
3,973779585E2	4,135950089E0	5,785050392E0	-1,198950052E0
3,973981194E2	2,317050219E0	8,751000404E0	2,407950163E0
3,974182803E2	2,653950214E0	1,009395027E1	3,538050175E0
3,974384412E2	4,941000462E0	8,679000854E0	-2,370000184E-1
3,974586022E2	5,752050400E0	8,715000153E0	-3,988050222E0
3,974787631E2	5,014950275E0	9,838050842E0	-3,166950226E0
3,974989240E2	4,723050117E0	9,667950630E0	-1,387950063E0
3,975190850E2	5,278050423E0	7,777050495E0	-1,339950085E0
3,975392461E2	4,821000099E0	7,453050137E0	-1,780950069E0
3,975594068E2	3,853950262E0	8,169000626E0	-1,141950011E0
3,975795679E2	3,601950169E0	8,416049957E0	-1,380000114E-1
3,975997289E2	3,583050251E0	8,896950722E0	-5,670000315E-1
3,976198898E2	3,645000219E0	9,024000168E0	-8,449500203E-1
3,976400507E2	4,500000000E0	8,551950455E0	-6,670500040E-1
3,976602116E2	4,801950455E0	8,404050827E0	-8,040000200E-1
3,976803726E2	4,924050331E0	8,341950417E0	-1,213050008E0
3,977005336E2	4,479000092E0	8,440050125E0	-1,486050129E0
3,977206945E2	3,868050098E0	8,490000725E0	-1,359000087E0
3,977408554E2	3,396000147E0	8,962050438E0	-1,126950026E0
3,977610163E2	3,456000090E0	9,003000259E0	-4,330500066E-1
3,977811776E2	4,291950226E0	8,679000854E0	-6,559500098E-1
3,978013382E2	4,692000389E0	8,622000694E0	-6,720000505E-1
3,978214994E2	4,570050240E0	9,007050514E0	-4,810500145E-1
3,978416603E2	4,840050220E0	8,671950340E0	-1,126950026E0
3,978618213E2	5,259000301E0	8,083050728E0	-1,993950129E0
3,978819822E2	4,612950325E0	8,458950043E0	-1,314000010E0
3,979021433E2	3,858000278E0	9,289950371E0	-5,190000534E-1
3,979223043E2	4,207950115E0	9,225000381E0	-1,216050029E0
3,979424652E2	5,041050434E0	8,196000099E0	-1,402950048E0
3,979626261E2	4,924050331E0	8,348999977E0	-6,120000482E-1
3,979827870E2	4,591050148E0	8,731950760E0	-2,890500128E-1
3,980029479E2	4,680000305E0	8,940000534E0	-1,197000027E0
3,980231089E2	4,594050407E0	9,085950851E0	-7,560000420E-1
3,980432698E2	4,519050121E0	9,199050903E0	-9,049500227E-1
3,980634307E2	4,735050201E0	9,022050858E0	-1,774050117E0
3,980835917E2	4,885950089E0	8,836950302E0	-1,206000090E0
3,981037526E2	5,047950268E0	8,566950798E0	-1,336050034E0
3,981239135E2	5,047950268E0	8,466000557E0	-2,137950182E0
3,981440745E2	4,555050373E0	9,229950905E0	-1,927050114E0
3,981642354E2	4,299000263E0	9,742050171E0	-1,422000051E0
3,981843963E2	5,032050133E0	8,698950768E0	-1,771050096E0
3,982045573E2	5,044050217E0	8,313000679E0	-1,126950026E0
3,982247185E2	5,199000359E0	7,647000313E0	-9,280500412E-1
3,982448794E2	4,929000378E0	7,851000309E0	-2,023050070E0
3,982650403E2	4,294050217E0	8,904000282E0	-1,531950116E0
3,982852012E2	4,243950367E0	9,382950783E0	-2,004000187E0
3,983053622E2	4,897950172E0	7,837050438E0	-3,538050175E0
3,983255232E2	4,279950142E0	7,152000427E0	-2,314950228E0
3,983456841E2	3,571050167E0	6,331050396E0	-1,429500133E-1
3,983658450E2	3,159000158E0	6,249000072E0	7,729500532E-1
3,983860060E2	1,966950059E0	8,502000809E0	1,795050144E0
3,984061669E2	2,419950008E0	8,931000710E0	6,559500098E-1
3,984263278E2	3,846000195E0	8,671950340E0	-1,210950017E0
3,984464887E2	4,183950424E0	9,637050629E0	-1,867050052E0
3,984666496E2	4,420950413E0	1,018305016E1	-2,260050058E0
3,984868108E2	5,296950340E0	9,334950447E0	-2,178000212E0
3,985069717E2	5,721000195E0	8,394000053E0	-1,137000084E0
3,985271326E2	5,400000095E0	8,818050385E0	-9,379500151E-1
3,985472939E2	5,239950180E0	8,884950638E0	-1,857000113E0
3,985674545E2	4,756050110E0	9,192000389E0	-1,762050033E0
3,985876155E2	4,021049976E0	1,016895008E1	-1,648950100E0
3,986077764E2	3,973050117E0	9,556050301E0	-2,229000092E0
3,986279374E2	4,084050179E0	9,040950775E0	-1,917000055E0
3,986480985E2	4,114950180E0	8,574000359E0	-1,342950106E0
3,986682592E2	4,689000130E0	8,347050667E0	-8,179500103E-1
3,986884201E2	4,858950138E0	8,713050842E0	-1,069950104E0
3,987085813E2	4,768050194E0	9,309000015E0	-1,000050068E0
3,987287422E2	4,989000320E0	9,148950577E0	-2,446050167E0
3,987489031E2	4,929000378E0	8,359050751E0	-2,901000023E0
3,987690640E2	4,045050144E0	8,245950699E0	-1,525050044E0
3,987892249E2	3,490050077E0	8,200050354E0	2,599500120E-1
