"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
3,704127367E2	-1,251249947E-2	-9,322500229E-2	-1,619749963E-1
3,704328977E2	-7,631249726E-2	-9,212499484E-3	-3,023625016E-1
3,704530586E2	-7,535000145E-2	1,132999957E-1	-3,151499927E-1
3,704732198E2	-1,115124971E-1	2,121624947E-1	-2,077624947E-1
3,704933805E2	-1,912624985E-1	1,973125041E-1	-1,321374923E-1
3,705135415E2	-2,424124926E-1	1,451999992E-1	-1,289750040E-1
3,705337024E2	-2,540999949E-1	1,068374962E-1	-6,929999590E-2
3,705538633E2	-2,083124965E-1	1,728374958E-1	-3,629999980E-2
3,705740242E2	-1,359875053E-1	2,323749959E-1	-5,128749833E-2
3,705941850E2	-5,609999970E-2	1,622499973E-1	-1,033999994E-1
3,706143460E2	6,723749638E-2	5,156249925E-2	-1,523499936E-1
3,706345068E2	1,375000030E-1	-9,006249905E-2	-1,523499936E-1
3,706546675E2	1,779250056E-1	-1,592250019E-1	-1,119249985E-1
3,706748285E2	2,088624984E-1	-2,369125038E-1	-4,812499881E-2
3,706949894E2	2,407625020E-1	-3,177624941E-1	-2,254999988E-2
3,707151503E2	2,865499854E-1	-2,975499928E-1	-5,761250108E-2
3,707353112E2	3,662999868E-1	-2,463999987E-1	-2,109249979E-1
3,707554723E2	4,504500031E-1	-2,135374993E-1	-4,311999977E-1
3,707756330E2	4,717625082E-1	-1,240250021E-1	-6,206749678E-1
3,707957939E2	4,972000122E-1	-1,006499976E-1	-7,365875244E-1
3,708159548E2	5,685625076E-1	-4,537500069E-2	-7,354875207E-1
3,708361158E2	4,993999898E-1	-1,869999990E-2	-6,780124903E-1
3,708562767E2	4,684624970E-1	-1,176999956E-1	-5,205749869E-1
3,708764375E2	5,472499728E-1	-3,485625088E-1	-1,949750036E-1
3,708965984E2	5,706250072E-1	-6,743000150E-1	9,033749998E-2
3,709167593E2	3,822500110E-1	-9,211124778E-1	1,530375034E-1
3,709369204E2	3,959999979E-2	-6,370375156E-1	2,073500007E-1
3,709570812E2	-3,605250120E-1	2,612499986E-3	3,818374872E-1
3,709772422E2	-5,935875177E-1	3,324750066E-1	5,733749866E-1
3,709974031E2	-5,839625001E-1	2,761000097E-1	5,766749978E-1
3,710175640E2	-4,562250078E-1	9,941250086E-2	3,297249973E-1
3,710377249E2	-2,839374840E-1	5,046249926E-2	4,028749838E-2
3,710578859E2	-3,084124923E-1	2,089999914E-1	-2,183499932E-1
3,710780468E2	-4,988499880E-1	3,388000131E-1	-2,736249864E-1
3,710982077E2	-5,233250260E-1	2,983750105E-1	-1,480875015E-1
3,711183686E2	-3,573625088E-1	7,273750007E-2	-8,662499487E-3
3,711385293E2	-2,487374991E-1	-1,358499974E-1	-1,182499994E-2
3,711586905E2	-1,561999917E-1	-1,879625022E-1	-8,951249719E-2
3,711788512E2	-2,736249939E-2	-7,837499678E-2	-1,469874978E-1
3,711990121E2	1,695374995E-1	5,678749830E-2	-1,555124968E-1
3,712191730E2	3,121249974E-1	1,319999993E-2	-1,130250022E-1
3,712393340E2	2,769249976E-1	-2,358125001E-1	-1,512500048E-1
3,712594949E2	2,184875011E-1	-5,103999972E-1	-1,768250018E-1
3,712796561E2	4,237749875E-1	-5,454624891E-1	-1,694000065E-1
3,712998168E2	8,196374774E-1	-3,731749952E-1	-2,001999915E-1
3,713199777E2	1,088999987E0	-1,091749966E-1	-2,268749923E-1
3,713401386E2	1,114300013E0	-8,249999955E-3	-2,606999874E-1
3,713602995E2	9,121749997E-1	-8,167500049E-2	-3,320625126E-1
3,713804605E2	6,333249807E-1	-1,263625026E-1	-4,129124880E-1
3,714006214E2	4,384875000E-1	-2,967250049E-1	-4,831750095E-1
3,714207823E2	3,172124922E-1	-3,966875076E-1	-5,171374679E-1
3,714409432E2	3,374249935E-1	-3,328875005E-1	-4,320249856E-1
3,714611041E2	2,927374840E-1	-8,703749627E-2	-2,564375103E-1
3,714812650E2	9,157499671E-2	1,938749999E-1	-5,527500063E-2
3,715014259E2	-2,362249941E-1	3,482874930E-1	7,452499866E-2
3,715215868E2	-4,830375016E-1	4,302375019E-1	1,170125008E-1
3,715417478E2	-5,724124908E-1	4,886749983E-1	1,106875017E-1
3,715619087E2	-5,405125022E-1	4,918375015E-1	1,533125043E-1
3,715820696E2	-4,724499881E-1	2,396624982E-1	2,256374955E-1
3,716022306E2	-5,021499991E-1	-6,998749822E-2	2,224749923E-1
3,716223915E2	-4,340874851E-1	-2,902624905E-1	1,596374959E-1
3,716425524E2	-3,074499965E-1	-3,977875113E-1	6,710000336E-2
3,716627134E2	-1,531749964E-1	-3,562625051E-1	2,199999988E-3
3,716828743E2	-3,396249935E-2	-2,477750033E-1	-7,232499868E-2
3,717030352E2	-1,581249945E-2	-7,424999774E-2	-1,947000027E-1
3,717231961E2	-7,232499868E-2	7,699999958E-3	-2,287999988E-1
3,717433570E2	-1,947000027E-1	-7,961250097E-2	-1,852124929E-1
3,717635179E2	-3,063499928E-1	-1,465750039E-1	-1,192125008E-1
3,717836788E2	-2,510749996E-1	-7,108750194E-2	4,784999788E-2
3,718038397E2	-2,393874973E-1	-3,698749840E-2	1,627999991E-1
3,718240006E2	-2,212374955E-1	-5,939999968E-2	2,213750035E-1
3,718441615E2	-1,744875014E-1	8,112499863E-2	2,543750107E-1
3,718643225E2	-1,435499936E-1	3,067624867E-1	1,681624949E-1
3,718844834E2	-1,616999954E-1	4,376625121E-1	-2,131249942E-2
3,719046444E2	-1,913999915E-1	5,472499728E-1	-2,096875012E-1
3,719248053E2	-1,808124930E-1	6,738874912E-1	-3,937999904E-1
3,719449662E2	-1,053249985E-1	7,632625103E-1	-5,224999785E-1
3,719651271E2	-3,506249934E-2	7,419499755E-1	-5,469750166E-1
3,719852880E2	7,562499959E-3	6,876375079E-1	-6,087124944E-1
3,720054490E2	-3,822499886E-2	3,972375095E-1	-6,342874765E-1
3,720256099E2	4,688749835E-2	-6,366249919E-2	-4,874374866E-1
3,720457708E2	3,129499853E-1	-3,935250044E-1	-1,989624947E-1
3,720659317E2	4,609000087E-1	-4,487999976E-1	4,262499977E-3
3,720860924E2	2,725250125E-1	-2,860000134E-1	9,899999946E-2
3,721062536E2	-6,063750014E-2	5,981250107E-2	4,152499884E-2
3,721264145E2	-2,926000059E-1	3,854124844E-1	-1,278750040E-2
3,721465752E2	-4,118124843E-1	5,153499842E-1	-3,932499886E-2
3,721667361E2	-3,766124845E-1	4,376625121E-1	3,836249933E-2
3,721868970E2	-1,711875051E-1	1,684374958E-1	1,702249944E-1
3,722070579E2	1,704999991E-2	-1,678874940E-1	3,001624942E-1
3,722272189E2	1,086250022E-1	-3,425124884E-1	3,001624942E-1
3,722473800E2	8,841250092E-2	-3,466374874E-1	1,989624947E-1
3,722675407E2	9,624999948E-3	-2,242625058E-1	6,379999965E-2
3,722877017E2	-4,564999789E-2	-1,189374998E-1	2,021249942E-2
3,723078626E2	-1,911249943E-2	-1,018875018E-1	-8,524999954E-3
3,723280235E2	-3,712499887E-2	-1,498750001E-1	-4,262499884E-2
3,723481844E2	-1,989624947E-1	-3,456749916E-1	-5,101250112E-2
3,723683453E2	-4,553999901E-1	-5,957875252E-1	4,784999788E-2
3,723885062E2	-7,055125237E-1	-7,660124898E-1	1,436875015E-1
3,724086671E2	-8,375124931E-1	-8,542875051E-1	3,506249934E-2
3,724288280E2	-7,001500130E-1	-5,744749904E-1	-7,026249915E-2
3,724489889E2	-4,075500071E-1	-1,115124971E-1	-2,085874975E-1
3,724691499E2	-1,179749966E-1	1,109625027E-1	-3,511750102E-1
3,724893108E2	-1,058750041E-2	1,183874980E-1	-4,246000051E-1
3,725094720E2	5,431250110E-2	1,098624989E-1	-4,448125064E-1
3,725296326E2	1,649999917E-1	1,502874941E-1	-3,565374911E-1
3,725497936E2	1,703625023E-1	2,055625021E-1	-2,308624983E-1
3,725699547E2	9,377499670E-2	1,875499934E-1	-1,160499975E-1
3,725901154E2	1,608750038E-2	1,033999994E-1	0,000000000E0
3,726102764E2	-4,675000161E-2	-2,213750035E-2	1,329624951E-1
3,726304373E2	-1,484999992E-2	-1,104125008E-1	1,798499972E-1
3,726505982E2	-9,624999948E-4	-1,306249946E-1	2,521750033E-1
3,726707591E2	3,313750029E-2	-7,287499961E-3	3,246375024E-1
3,726909200E2	-6,324999966E-3	5,348749831E-2	2,490125000E-1
3,727110809E2	-5,224999972E-3	6,723749638E-2	7,988750190E-2
3,727312419E2	1,245749965E-1	5,018749833E-2	4,042499885E-2
3,727514028E2	2,044624984E-1	-2,956249937E-2	9,473749995E-2
3,727715637E2	1,490499973E-1	-1,860374957E-1	1,362625062E-1
3,727917246E2	3,409999982E-2	-2,338874936E-1	1,872749925E-1
3,728118855E2	-5,953750014E-2	-1,786125004E-1	1,425874978E-1
3,728320464E2	-1,297999918E-1	-1,044999994E-2	1,329624951E-1
3,728522074E2	-8,717499673E-2	1,363999993E-1	1,405249983E-1
3,728723684E2	-1,212750003E-1	1,343374997E-1	1,394249946E-1
3,728925292E2	-1,744875014E-1	1,130250022E-1	1,468500048E-1
3,729126901E2	-1,275999993E-1	1,363999993E-1	1,830125004E-1
3,729328511E2	-9,569999576E-2	6,627500057E-2	2,096875012E-1
3,729530117E2	-6,063750014E-2	7,576250285E-2	2,628999949E-1
3,729731729E2	-3,712499887E-2	8,964999765E-2	2,979624867E-1
3,729933338E2	-1,691249944E-2	3,327500075E-2	3,246375024E-1
3,730134945E2	-5,733750015E-2	-3,066249937E-2	2,426874936E-1
3,730336554E2	-3,932499886E-2	-5,829999968E-2	1,394249946E-1
3,730538165E2	2,034999989E-2	4,179999977E-2	5,115000159E-2
3,730739775E2	6,077500060E-2	1,864500046E-1	4,262499977E-3
3,730941382E2	8,635000139E-2	1,491875052E-1	6,710000336E-2
3,731142991E2	5,541250110E-2	-2,419999987E-2	8,621250093E-2
3,731344600E2	2,351249941E-2	-6,366249919E-2	2,337500080E-2
3,731546210E2	3,093750030E-2	-4,551250115E-2	-7,424999960E-3
3,731747819E2	1,395625025E-1	7,150000334E-2	1,484999992E-2
3,731949429E2	1,746249944E-1	1,864500046E-1	3,093750030E-2
3,732151038E2	6,929999590E-2	1,864500046E-1	-3,506249934E-2
3,732352647E2	7,672499865E-2	1,694000065E-1	-8,731249720E-2
3,732554257E2	1,649999917E-1	1,098624989E-1	-1,278750040E-2
3,732755866E2	2,341624945E-1	-5,403750017E-2	1,095874980E-1
3,732957475E2	2,246749997E-1	-3,588749841E-2	1,331000030E-1
3,733159083E2	1,714625061E-1	8,648750186E-2	1,160499975E-1
3,733360693E2	1,746249944E-1	1,172875017E-1	1,000999957E-1
3,733562303E2	1,703625023E-1	1,141249985E-1	4,152499884E-2
3,733763911E2	3,313750029E-2	1,396999955E-1	-4,262499884E-2
3,733965520E2	-5,307500064E-2	1,673374921E-1	-7,975000143E-2
3,734167129E2	-6,806249917E-2	2,120250016E-1	-7,878749818E-2
3,734368739E2	-7,424999960E-3	1,619749963E-1	-6,710000336E-2
3,734570347E2	1,498750038E-2	-9,129999578E-2	-4,688749835E-2
3,734771956E2	6,077500060E-2	-2,360875010E-1	-7,136250287E-2
3,734973567E2	7,562499959E-3	-1,317249984E-1	-1,308999956E-1
3,735175175E2	-1,031249985E-1	4,276249930E-2	-1,627999991E-1
3,735376784E2	-5,637500063E-2	1,938749999E-1	-2,032250017E-1
3,735578393E2	-9,459999949E-2	2,726624906E-1	-2,595999837E-1
3,735780003E2	-4,881250113E-2	1,673374921E-1	-2,287999988E-1
3,735981610E2	6,929999590E-2	-7,535000145E-2	-7,136250287E-2
3,736183221E2	1,108250022E-1	-2,520374954E-1	5,115000159E-2
3,736384830E2	1,072499994E-2	-2,211000025E-1	5,527500063E-2
3,736586437E2	-9,143749624E-2	-9,239999950E-2	5,362499971E-3
3,736788046E2	-1,212750003E-1	4,276249930E-2	-5,321250111E-2
3,736989658E2	-1,095874980E-1	1,343374997E-1	-6,710000336E-2
3,737191267E2	-1,084875017E-1	2,737624943E-1	-5,747500062E-2
3,737392874E2	-1,531749964E-1	3,737249970E-1	-6,806249917E-2
3,737594484E2	-2,894375026E-1	3,375625014E-1	-9,473749995E-2
3,737796093E2	-3,265624940E-1	2,162874937E-1	-7,548750192E-2
3,737997702E2	-1,350249946E-1	1,086249948E-2	7,232499868E-2
3,738199314E2	1,522125006E-1	-2,179374993E-1	2,117500007E-1
3,738400921E2	2,278375030E-1	-2,956250012E-1	2,532750070E-1
3,738602530E2	4,908749834E-2	-1,348875016E-1	2,054249942E-1
3,738804140E2	-9,776250273E-2	6,833750010E-2	1,319999993E-1
3,739005749E2	2,983750030E-2	3,959999979E-2	1,308999956E-1
3,739207358E2	2,523125112E-1	-8,167500049E-2	1,809500009E-1
3,739408968E2	3,278000057E-1	-1,456124932E-1	2,245374918E-1
3,739610577E2	2,011625022E-1	-1,370874941E-1	2,267374992E-1
3,739812186E2	1,128875017E-1	-9,239999950E-2	2,074874938E-1
3,740013794E2	1,319999993E-1	9,597499669E-2	2,065249979E-1
3,740215407E2	1,182499975E-1	2,173874974E-1	9,363749623E-2
3,740417013E2	6,393750012E-2	2,023999989E-1	-8,401250094E-2
3,740618625E2	8,208750188E-2	6,297499686E-2	-9,790000319E-2
3,740820234E2	1,011999995E-1	5,128749833E-2	-1,203124970E-1
3,741021841E2	1,607374996E-1	6,201250106E-2	-1,926375031E-1
3,741223452E2	2,076250017E-1	1,076624990E-1	-3,107500076E-1
3,741425061E2	2,299000025E-1	2,822875082E-1	-3,852750063E-1
3,741626668E2	1,427250057E-1	3,620375097E-1	-3,320625126E-1
3,741828278E2	-5,224999972E-3	4,067249894E-1	-2,287999988E-1
3,742029887E2	-1,691250056E-1	3,748250008E-1	-1,574375033E-1
3,742231496E2	-1,595000029E-1	1,684374958E-1	-7,026249915E-2
3,742433105E2	-2,117500082E-2	-6,036249921E-2	-4,358749837E-2
3,742634714E2	3,739999980E-2	-8,277499676E-2	-1,287000030E-1
3,742836323E2	5,335000157E-2	-1,029874980E-1	-1,064250022E-1
3,743037932E2	1,128875017E-1	-1,402499974E-1	-4,262499884E-2
3,743239542E2	1,225124970E-1	-1,678874940E-1	4,262499977E-3
3,743441151E2	1,234750003E-1	-2,083124965E-1	6,489999592E-2
3,743642758E2	1,564749926E-1	-2,222000062E-1	1,149500012E-1
3,743844370E2	1,458874941E-1	-2,199999988E-1	9,157499671E-2
3,744045979E2	1,160499975E-1	-1,626625061E-1	6,806249917E-2
3,744247588E2	5,761250108E-2	-1,200374961E-1	1,064250022E-1
3,744449195E2	-8,387500420E-3	-1,135749966E-1	1,863124967E-1
3,744650804E2	-1,911249943E-2	-7,218749821E-2	2,554749846E-1
3,744852413E2	-2,859999985E-2	2,144999988E-2	2,234375030E-1
3,745054023E2	-1,058750041E-2	1,321374923E-1	1,564749926E-1
3,745255632E2	4,482499883E-2	4,592499882E-2	1,223749965E-1
3,745457241E2	8,415000141E-2	-8,249999955E-4	6,379999965E-2
3,745658850E2	8,662499487E-3	1,289750040E-1	4,262499977E-3
3,745860459E2	-3,396249935E-2	2,109249979E-1	-5,953750014E-2
3,746062068E2	4,688749835E-2	1,098624989E-1	-1,958000064E-1
3,746263678E2	1,427250057E-1	-4,235000163E-2	-3,480125070E-1
3,746465287E2	2,224749923E-1	-1,296624988E-1	-3,799124956E-1
3,746666896E2	2,693625093E-1	-3,698749840E-2	-2,341624945E-1
3,746868505E2	2,565749884E-1	-8,249999955E-4	-5,362499971E-3
3,747070115E2	1,405249983E-1	-5,513750017E-2	8,304999769E-2
3,747271724E2	5,335000157E-2	-9,239999950E-2	2,241249941E-2
3,747473333E2	8,415000141E-2	-1,700875014E-1	-7,658749819E-2
3,747674941E2	1,916749924E-1	-1,380500048E-1	-1,064250022E-1
3,747876551E2	1,640374959E-1	6,723749638E-2	-1,405249983E-1
3,748078160E2	1,924999990E-2	7,369999588E-2	-2,393874973E-1
3,748279769E2	5,115000159E-2	2,337499987E-3	-2,916375101E-1
3,748481378E2	1,436875015E-1	3,217500076E-2	-2,958999872E-1
3,748682987E2	1,607374996E-1	3,959999979E-2	-3,150124848E-1
3,748884596E2	1,629374921E-1	6,627500057E-2	-2,968625128E-1
3,749086206E2	9,377499670E-2	6,627500057E-2	-2,373249978E-1
3,749287815E2	1,388750039E-2	3,327500075E-2	-1,979999989E-1
3,749489424E2	3,313750029E-2	3,959999979E-2	-7,768750191E-2
3,749691031E2	9,583749622E-2	5,444999784E-2	9,253749996E-2
3,749892641E2	7,782500237E-2	1,311749965E-1	1,288374960E-1
3,750094253E2	4,908749834E-2	1,779250056E-1	4,784999788E-2
3,750295862E2	6,599999964E-2	1,363999993E-1	-6,916250288E-2
3,750497471E2	7,672499865E-2	8,855000138E-2	-1,894749999E-1
3,750699080E2	2,034999989E-2	9,501250088E-2	-2,734875083E-1
3,750900690E2	-3,396249935E-2	1,736624986E-1	-3,075875044E-1
3,751102299E2	-5,211250111E-2	2,237125039E-1	-2,681249976E-1
3,751303906E2	-9,679999948E-2	1,236125007E-1	-2,011625022E-1
3,751505515E2	-1,287000030E-1	1,732499897E-2	-1,787499934E-1
3,751707124E2	-2,117500007E-1	-3,272499889E-2	-1,787499934E-1
3,751908733E2	-2,234375030E-1	-8,387500048E-2	-1,798499972E-1
3,752110342E2	-9,459999949E-2	-1,251249947E-2	-1,000999957E-1
3,752311952E2	8,662499487E-3	-1,141249947E-2	-2,021249942E-2
3,752513560E2	1,182499994E-2	-9,666249901E-2	4,152499884E-2
3,752715169E2	-6,159999967E-2	-1,647250056E-1	8,621250093E-2
3,752916779E2	-6,806249917E-2	-7,315000147E-2	1,010624990E-1
3,753118388E2	-1,691249944E-2	-3,066249937E-2	1,383250058E-1
3,753319997E2	2,777500078E-2	1,086249948E-2	1,755875051E-1
3,753521604E2	-1,374999993E-2	6,091250107E-2	1,414874941E-1
3,753723216E2	-1,414874941E-1	3,107500076E-2	8,304999769E-2
3,753924825E2	-2,021249980E-1	-2,846249938E-2	6,916250288E-2
3,754126434E2	-1,765500009E-1	-7,424999774E-2	2,763750032E-2
3,754328041E2	-1,073874980E-1	-2,323750034E-2	-3,616249934E-2
3,754529650E2	-1,105500013E-1	1,828750037E-2	-1,117874980E-1
3,754731259E2	-1,233374998E-1	8,538749814E-2	-1,564749926E-1
3,754932871E2	-1,819124967E-1	1,375000030E-1	-1,531749964E-1
3,755134478E2	-1,563374996E-1	9,707500041E-2	-6,063750014E-2
3,755336087E2	-9,776250273E-2	-4,977500066E-2	9,473749995E-2
3,755537696E2	6,462499965E-3	-1,615625024E-1	1,947000027E-1
3,755739305E2	6,503749639E-2	-1,263625026E-1	1,425874978E-1
3,755940915E2	4,262499884E-2	-1,541374922E-1	3,506249934E-2
3,756142524E2	1,277374923E-1	-2,136749923E-1	8,524999954E-3
3,756344133E2	2,001999915E-1	-2,360875010E-1	-7,878749818E-2
3,756545742E2	9,377499670E-2	-9,872499853E-2	-1,937374920E-1
3,756747351E2	4,482499883E-2	-3,066249937E-2	-1,234750003E-1
3,756948961E2	4,056249931E-2	6,599999964E-3	-3,726249933E-2
3,757150570E2	-1,350249946E-1	2,503874898E-1	-1,319999993E-1
3,757352179E2	-2,479124963E-1	3,716624975E-1	-2,139499933E-1
3,757553788E2	-1,255374998E-1	2,237125039E-1	-2,628999949E-1
3,757755397E2	1,099999994E-3	2,254999988E-2	-3,383874893E-1
3,757957007E2	1,000999957E-1	-1,508374959E-1	-3,309625089E-1
3,758158616E2	2,065249979E-1	-3,647874892E-1	-1,681624949E-1
3,758360225E2	4,492124915E-1	-5,062749982E-1	2,873750031E-2
3,758561834E2	5,534374714E-1	-5,275874734E-1	8,731249720E-2
3,758763443E2	2,671625018E-1	-3,818374872E-1	-2,241249941E-2
3,758965052E2	-1,053249985E-1	-3,987499978E-3	-1,958000064E-1
3,759166661E2	-2,436500043E-1	1,651374996E-1	-2,532750070E-1
3,759368271E2	-5,637500063E-2	1,896124929E-1	-1,702249944E-1
3,759569881E2	1,065625027E-1	1,375000030E-1	-9,996250272E-2
3,759771489E2	2,044624984E-1	9,762499481E-3	-4,262499884E-2
3,759973099E2	2,256374955E-1	-5,403750017E-2	3,189999983E-2
3,760174707E2	1,277374923E-1	-4,867500067E-2	7,342500240E-2
3,760376317E2	-4,124999978E-3	8,002500236E-2	6,806249917E-2
3,760577926E2	-9,996250272E-2	1,055999994E-1	3,299999982E-2
3,760779535E2	-8,181250095E-2	-1,471249945E-2	1,484999992E-2
3,760981145E2	1,498750038E-2	-1,498750001E-1	-1,058750041E-2
3,761182754E2	9,899999946E-2	-2,190375030E-1	1,814999990E-2
3,761384363E2	1,310375035E-1	-2,732124925E-1	1,160499975E-1
3,761585972E2	2,241249941E-2	-1,903000027E-1	1,436875015E-1
3,761787582E2	-2,606999874E-1	5,664999783E-2	5,004999787E-2
3,761989191E2	-4,437125027E-1	1,768250018E-1	-9,473749995E-2
3,762190798E2	-3,244999945E-1	-1,567500085E-2	-1,607374996E-1
3,762392407E2	-1,581249945E-2	-2,190375030E-1	-8,084999770E-2
3,762594019E2	1,160499975E-1	-2,105125040E-1	-8,524999954E-3
3,762795625E2	3,409999982E-2	-1,044999994E-2	7,232499868E-2
3,762997235E2	-1,606000066E-1	1,321374923E-1	1,681624949E-1
3,763198844E2	-2,446125001E-1	1,428624988E-1	1,170125008E-1
3,763400453E2	-1,648624986E-1	1,141249985E-1	2,983750030E-2
3,763602062E2	-1,484999992E-2	8,648750186E-2	3,189999983E-2
3,763803674E2	5,857500061E-2	8,428750187E-2	1,319999993E-1
3,764005281E2	6,077500060E-2	3,217500076E-2	2,149125040E-1
3,764206890E2	4,908749834E-2	-4,015000165E-2	1,766874939E-1
3,764408499E2	2,557500079E-2	-9,446249902E-2	9,047500044E-2
3,764610109E2	5,362499971E-3	-6,998749822E-2	5,857500061E-2
3,764811720E2	4,056249931E-2	-1,471249945E-2	3,506249934E-2
3,765013327E2	8,304999769E-2	4,922499880E-2	3,932499886E-2
3,765214936E2	6,077500060E-2	7,576250285E-2	6,063750014E-2
3,765416545E2	6,462499965E-3	1,321374923E-1	3,299999982E-2
3,765618157E2	4,578749835E-2	1,396999955E-1	8,524999954E-3
3,765819766E2	1,192125008E-1	7,686249912E-2	3,093750030E-2
3,766021373E2	1,799875051E-1	2,791249938E-2	4,152499884E-2
3,766222983E2	1,618375033E-1	5,555000156E-2	1,278750040E-2
3,766424594E2	9,267500043E-2	9,913749993E-2	4,042499885E-2
3,766626201E2	1,139874980E-1	7,892499864E-2	9,047500044E-2
3,766827810E2	1,299374998E-1	4,179999977E-2	6,173750013E-2
3,767029420E2	6,077500060E-2	3,423750028E-2	-1,099999994E-3
3,767231029E2	3,739999980E-2	2,337499987E-3	8,524999954E-3
3,767432637E2	7,988750190E-2	-8,071249723E-2	1,911249943E-2
3,767634244E2	7,878749818E-2	-5,719999969E-2	-4,152499884E-2
3,767835856E2	1,374999993E-4	3,437499981E-3	-1,053249985E-1
3,768037464E2	2,351249941E-2	4,179999977E-2	-3,409999982E-2
3,768239074E2	8,098749816E-2	4,496249929E-2	-1,594999991E-2
3,768440681E2	9,377499670E-2	1,938750036E-2	-5,321250111E-2
3,768642290E2	1,225124970E-1	-3,382499889E-2	-9,363749623E-2
3,768843899E2	1,043625027E-1	-4,771250114E-2	-1,362625062E-1
3,769045511E2	4,262499884E-2	-2,956249937E-2	-1,585374922E-1
3,769247118E2	1,608750038E-2	9,762499481E-3	-1,340624988E-1
3,769448729E2	2,131249942E-2	3,533750027E-2	-9,624999948E-3
3,769650336E2	1,182499994E-2	5,664999783E-2	9,790000319E-2
3,769851945E2	1,374999993E-4	1,491875052E-1	6,283749640E-2
3,770053555E2	-4,455000162E-2	1,960749924E-1	-3,616249934E-2
3,770255164E2	-9,143749624E-2	7,039999962E-2	-1,058750041E-2
3,770456773E2	-7,658749819E-2	-8,249999955E-3	4,358749837E-2
3,770658383E2	-1,233374998E-1	-1,141249947E-2	1,484999992E-2
3,770859992E2	-1,563374996E-1	-1,567500085E-2	2,557500079E-2
3,771061600E2	-1,383250058E-1	-1,141249947E-2	1,414874941E-1
3,771263210E2	-1,105500013E-1	2,254999988E-2	2,074874938E-1
3,771464819E2	-1,275999993E-1	3,327500075E-2	3,932499886E-2
3,771666428E2	-7,658749819E-2	2,048750035E-2	-1,319999993E-1
3,771868037E2	-1,484999992E-2	-4,977500066E-2	-2,074874938E-1
3,772069646E2	-1,691249944E-2	-1,178374961E-1	-1,852124929E-1
3,772271256E2	-7,864999771E-2	-1,274625063E-1	-1,744875014E-1
3,772472866E2	-1,765500009E-1	-1,051874980E-1	-1,627999991E-1
3,772674474E2	-1,691250056E-1	-8,071249723E-2	-8,827500045E-2
3,772876083E2	-7,012499869E-2	-1,498750001E-1	1,704999991E-2
3,773077692E2	5,541250110E-2	-1,934625059E-1	7,988750190E-2
3,773279299E2	3,739999980E-2	-1,828749925E-1	6,063750014E-2
3,773480911E2	-2,227500081E-2	-7,108750194E-2	4,688749835E-2
3,773682520E2	7,562499959E-3	4,702499881E-2	1,127500013E-1
3,773884127E2	3,519999981E-2	8,648750186E-2	1,319999993E-1
3,774085736E2	2,199999988E-3	1,523499936E-1	6,173750013E-2
3,774287347E2	-3,162499983E-3	4,922499880E-2	7,562500238E-2
3,774488957E2	1,150875017E-1	-5,719999969E-2	9,899999946E-2
3,774690564E2	8,951249719E-2	-1,370874941E-1	7,232499868E-2
3,774892173E2	4,262499884E-2	-1,828749925E-1	4,688749835E-2
3,775093782E2	7,562500238E-2	-2,179374993E-1	2,021249942E-2
3,775295394E2	2,777500078E-2	-1,243000031E-1	-1,203124970E-1
3,775497003E2	-4,248749837E-2	-6,888750196E-2	-2,862749994E-1
3,775698610E2	-2,969999984E-2	-1,413500011E-1	-3,192749918E-1
3,775900221E2	9,157499671E-2	-1,764124930E-1	-2,873750031E-1
3,776101828E2	7,452499866E-2	-2,179374993E-1	-2,191749960E-1
3,776303437E2	6,710000336E-2	-2,477750033E-1	-9,473749995E-2
3,776505047E2	4,908749834E-2	-1,423124969E-1	-2,983750030E-2
3,776706655E2	-6,902500242E-2	-3,382499889E-2	-1,564749926E-1
3,776908264E2	-6,063750014E-2	-1,251249947E-2	-2,521750033E-1
3,777109874E2	4,152499884E-2	-9,556250274E-2	-1,776500046E-1
3,777311483E2	1,032624990E-1	-2,019875050E-1	-5,857500061E-2
3,777513093E2	1,072499994E-2	-1,051874980E-1	-9,624999948E-3
3,777714699E2	-1,509750038E-1	-3,382499889E-2	-5,004999787E-2
3,777916308E2	-1,989624947E-1	2,048750035E-2	-1,106875017E-1
3,778117918E2	-1,850749999E-1	-2,103750035E-2	-2,096875012E-1
3,778319527E2	-1,563374996E-1	-6,036249921E-2	-2,958999872E-1
3,778521136E2	-9,886249900E-2	-8,167500049E-2	-2,979624867E-1
3,778722748E2	-9,487500414E-3	-8,387500048E-2	-1,915374994E-1
3,778924355E2	-1,168750040E-2	-2,956249937E-2	-5,857500061E-2
3,779125964E2	-1,105500013E-1	-3,987499978E-3	-8,524999954E-3
3,779327573E2	-1,467124969E-1	7,369999588E-2	-6,173750013E-2
3,779529183E2	-1,425874978E-1	1,024374962E-1	-1,362625062E-1
3,779730792E2	-4,564999789E-2	1,236125007E-1	-1,117874980E-1
3,779932401E2	8,415000141E-2	6,627500057E-2	1,058750041E-2
3,780134009E2	1,299374998E-1	4,537499975E-3	1,766874939E-1
3,780335618E2	9,473749995E-2	-5,197500065E-2	2,703250051E-1
3,780537228E2	4,399999976E-3	-8,703749627E-2	2,202749997E-1
3,780738837E2	6,393750012E-2	-8,483749628E-2	8,731249720E-2
3,780940446E2	2,044624984E-1	-5,623750016E-2	1,278750040E-2
