"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
3,870416702E2	3,900000095E0	-4,710000229E1	-1,704375076E1
3,870616940E2	4,143750191E0	-4,698750305E1	-1,668750000E1
3,870817183E2	4,143750191E0	-4,698750305E1	-1,668750000E1
3,871017295E2	4,087500095E0	-4,715625000E1	-1,668750000E1
3,871217324E2	3,843750238E0	-4,715625000E1	-1,674375153E1
3,871417414E2	3,900000095E0	-4,710000229E1	-1,650000000E1
3,871617412E2	3,656250238E0	-4,715625000E1	-1,631250000E1
3,871817357E2	3,787500143E0	-4,715625000E1	-1,631250000E1
3,872017374E2	3,656250238E0	-4,715625000E1	-1,638750076E1
3,872217364E2	3,656250238E0	-4,715625000E1	-1,668750000E1
3,872417298E2	3,487500191E0	-4,728750229E1	-1,638750076E1
3,872617300E2	3,300000191E0	-4,721250153E1	-1,608750153E1
3,872817271E2	3,356250048E0	-4,740000153E1	-1,584375095E1
3,873017326E2	3,300000191E0	-4,770000076E1	-1,560000038E1
3,873217324E2	3,243750095E0	-4,775625229E1	-1,571250057E1
3,873417267E2	3,000000000E0	-4,788750076E1	-1,560000038E1
3,873617306E2	3,187500238E0	-4,805625153E1	-1,541250038E1
3,873814945E2	3,056250095E0	-4,811250305E1	-1,511250019E1
3,874015452E2	3,243750095E0	-4,805625153E1	-1,500000095E1
3,874215959E2	3,356250048E0	-4,805625153E1	-1,511250019E1
3,874416359E2	3,543750048E0	-4,800000000E1	-1,500000095E1
3,874616632E2	3,543750048E0	-4,770000076E1	-1,488750076E1
3,874816911E2	3,487500191E0	-4,751250076E1	-1,464375019E1
3,875017093E2	3,543750048E0	-4,751250076E1	-1,451250076E1
3,875217283E2	3,787500143E0	-4,740000153E1	-1,451250076E1
3,875417820E2	3,656250238E0	-4,745625305E1	-1,451250076E1
3,875614939E2	3,600000143E0	-4,758750153E1	-1,481250095E1
3,875813098E2	3,656250238E0	-4,770000076E1	-1,464375019E1
3,876011707E2	3,656250238E0	-4,751250076E1	-1,494375038E1
3,876210813E2	3,956250191E0	-4,770000076E1	-1,518750095E1
3,876410431E2	4,143750191E0	-4,800000000E1	-1,518750095E1
3,876610098E2	4,200000286E0	-4,788750076E1	-1,518750095E1
3,876810230E2	4,143750191E0	-4,805625153E1	-1,500000095E1
3,877011054E2	4,256250381E0	-4,818750381E1	-1,500000095E1
3,877212394E2	4,687500000E0	-4,800000000E1	-1,488750076E1
3,877413971E2	4,743750095E0	-4,811250305E1	-1,511250019E1
3,877615465E2	4,856250286E0	-4,835625076E1	-1,488750076E1
3,877816514E2	4,687500000E0	-4,835625076E1	-1,481250095E1
3,878017296E2	4,800000191E0	-4,811250305E1	-1,500000095E1
3,878217762E2	4,987500191E0	-4,818750381E1	-1,541250038E1
3,878417968E2	4,800000191E0	-4,805625153E1	-1,590000057E1
3,878618124E2	4,800000191E0	-4,788750076E1	-1,620000076E1
3,878818109E2	4,500000000E0	-4,811250305E1	-1,631250000E1
3,879017986E2	4,500000000E0	-4,800000000E1	-1,631250000E1
3,879217913E2	4,087500095E0	-4,800000000E1	-1,644375038E1
3,879417777E2	4,256250381E0	-4,788750076E1	-1,650000000E1
3,879617611E2	4,200000286E0	-4,788750076E1	-1,668750000E1
3,879817541E2	4,143750191E0	-4,788750076E1	-1,668750000E1
3,880017434E2	4,256250381E0	-4,805625153E1	-1,631250000E1
3,880217435E2	4,256250381E0	-4,805625153E1	-1,631250000E1
3,880417375E2	4,143750191E0	-4,788750076E1	-1,644375038E1
3,880617307E2	4,087500095E0	-4,788750076E1	-1,661250114E1
3,880817312E2	4,256250381E0	-4,781250000E1	-1,674375153E1
3,881017281E2	4,143750191E0	-4,788750076E1	-1,691250038E1
3,881217218E2	4,087500095E0	-4,800000000E1	-1,650000000E1
3,881417242E2	3,900000095E0	-4,800000000E1	-1,661250114E1
3,881614885E2	3,600000143E0	-4,805625153E1	-1,674375153E1
3,881815393E2	3,243750095E0	-4,830000305E1	-1,698750114E1
3,882015907E2	3,243750095E0	-4,835625076E1	-1,680000114E1
3,882216311E2	3,000000000E0	-4,835625076E1	-1,668750000E1
3,882416706E2	2,756250143E0	-4,830000305E1	-1,650000000E1
3,882616968E2	2,456250191E0	-4,848750305E1	-1,631250000E1
3,882817135E2	2,343750000E0	-4,860000229E1	-1,650000000E1
3,883017310E2	2,343750000E0	-4,848750305E1	-1,631250000E1
3,883217396E2	2,100000143E0	-4,830000305E1	-1,614375114E1
3,883417384E2	2,100000143E0	-4,818750381E1	-1,578750038E1
3,883617448E2	1,800000072E0	-4,811250305E1	-1,571250057E1
3,883817426E2	1,443750024E0	-4,818750381E1	-1,560000038E1
3,884017358E2	1,443750024E0	-4,835625076E1	-1,541250038E1
3,884217382E2	1,443750024E0	-4,818750381E1	-1,530000019E1
3,884417342E2	1,143750072E0	-4,818750381E1	-1,511250019E1
3,884617263E2	6,562500000E-1	-4,818750381E1	-1,518750095E1
3,884817273E2	7,875000238E-1	-4,818750381E1	-1,518750095E1
3,885017240E2	6,562500000E-1	-4,805625153E1	-1,488750076E1
3,885217287E2	7,875000238E-1	-4,805625153E1	-1,494375038E1
3,885417291E2	9,562500119E-1	-4,775625229E1	-1,500000095E1
3,885617249E2	1,087500095E0	-4,770000076E1	-1,511250019E1
3,885817292E2	1,200000048E0	-4,758750153E1	-1,530000019E1
3,886017288E2	1,556250095E0	-4,728750229E1	-1,530000019E1
3,886217244E2	1,743750095E0	-4,740000153E1	-1,524375057E1
3,886417287E2	1,856250048E0	-4,740000153E1	-1,518750095E1
3,886617289E2	1,800000072E0	-4,728750229E1	-1,554375076E1
3,886817239E2	1,987500072E0	-4,740000153E1	-1,560000038E1
3,887017279E2	2,043750048E0	-4,751250076E1	-1,548750019E1
3,887217255E2	2,043750048E0	-4,751250076E1	-1,548750019E1
3,887417196E2	1,856250048E0	-4,758750153E1	-1,530000019E1
3,887617233E2	1,800000072E0	-4,775625229E1	-1,560000038E1
3,887817322E2	2,100000143E0	-4,770000076E1	-1,578750038E1
3,888018380E2	1,856250048E0	-4,775625229E1	-1,578750038E1
3,888215563E2	2,043750048E0	-4,781250000E1	-1,578750038E1
3,888413546E2	2,043750048E0	-4,781250000E1	-1,571250057E1
3,888612129E2	2,100000143E0	-4,770000076E1	-1,601250076E1
3,888810992E2	2,156250000E0	-4,775625229E1	-1,620000076E1
3,889010877E2	2,643750191E0	-4,745625305E1	-1,644375038E1
3,889210419E2	2,587500095E0	-4,728750229E1	-1,620000076E1
3,889410677E2	2,456250191E0	-4,721250153E1	-1,614375114E1
3,889611605E2	2,756250143E0	-4,710000229E1	-1,644375038E1
3,889812909E2	2,943750143E0	-4,680000305E1	-1,638750076E1
3,890014575E2	3,300000191E0	-4,680000305E1	-1,638750076E1
3,890215902E2	3,300000191E0	-4,691250229E1	-1,644375038E1
3,890416817E2	3,243750095E0	-4,680000305E1	-1,631250000E1
3,890617390E2	2,756250143E0	-4,698750305E1	-1,601250076E1
3,890817808E2	2,943750143E0	-4,698750305E1	-1,590000057E1
3,891017991E2	2,756250143E0	-4,691250229E1	-1,584375095E1
3,891218015E2	2,700000048E0	-4,691250229E1	-1,571250057E1
3,891418028E2	2,643750191E0	-4,710000229E1	-1,584375095E1
3,891617949E2	2,343750000E0	-4,691250229E1	-1,584375095E1
3,891817792E2	2,343750000E0	-4,691250229E1	-1,578750038E1
3,892017718E2	2,156250000E0	-4,715625000E1	-1,601250076E1
3,892217597E2	2,100000143E0	-4,710000229E1	-1,608750153E1
3,892417569E2	1,856250048E0	-4,691250229E1	-1,631250000E1
3,892617496E2	1,856250048E0	-4,698750305E1	-1,614375114E1
3,892817386E2	1,800000072E0	-4,698750305E1	-1,631250000E1
3,893017379E2	1,687500119E0	-4,691250229E1	-1,638750076E1
3,893217330E2	1,800000072E0	-4,691250229E1	-1,661250114E1
3,893417257E2	1,743750095E0	-4,691250229E1	-1,661250114E1
3,893617272E2	1,987500072E0	-4,655625153E1	-1,650000000E1
3,893817251E2	1,856250048E0	-4,638750076E1	-1,661250114E1
3,894017189E2	1,987500072E0	-4,638750076E1	-1,644375038E1
3,894217232E2	1,856250048E0	-4,655625153E1	-1,661250114E1
3,894417231E2	2,043750048E0	-4,650000000E1	-1,638750076E1
3,894617192E2	2,156250000E0	-4,655625153E1	-1,614375114E1
3,894817218E2	2,156250000E0	-4,650000000E1	-1,601250076E1
3,895017206E2	2,100000143E0	-4,631250000E1	-1,590000057E1
3,895217270E2	2,043750048E0	-4,650000000E1	-1,571250057E1
3,895417293E2	2,156250000E0	-4,655625153E1	-1,560000038E1
3,895617257E2	2,156250000E0	-4,691250229E1	-1,590000057E1
3,895817301E2	2,400000095E0	-4,685625076E1	-1,590000057E1
3,896017289E2	2,287500143E0	-4,685625076E1	-1,614375114E1
3,896217237E2	2,587500095E0	-4,680000305E1	-1,638750076E1
3,896417273E2	2,400000095E0	-4,685625076E1	-1,614375114E1
3,896614916E2	2,587500095E0	-4,698750305E1	-1,608750153E1
3,896815408E2	2,643750191E0	-4,710000229E1	-1,620000076E1
3,897015927E2	2,756250143E0	-4,698750305E1	-1,644375038E1
3,897216338E2	2,943750143E0	-4,680000305E1	-1,644375038E1
3,897416730E2	3,243750095E0	-4,680000305E1	-1,644375038E1
3,897616986E2	3,543750048E0	-4,668750000E1	-1,620000076E1
3,897817136E2	3,300000191E0	-4,685625076E1	-1,614375114E1
3,898017315E2	3,300000191E0	-4,661250305E1	-1,638750076E1
3,898217382E2	3,187500238E0	-4,661250305E1	-1,631250000E1
3,898417384E2	3,056250095E0	-4,655625153E1	-1,614375114E1
3,898617444E2	3,000000000E0	-4,668750000E1	-1,601250076E1
3,898817425E2	2,756250143E0	-4,680000305E1	-1,554375076E1
3,899017355E2	2,456250191E0	-4,680000305E1	-1,560000038E1
3,899217392E2	2,043750048E0	-4,691250229E1	-1,578750038E1
3,899417349E2	1,800000072E0	-4,685625076E1	-1,578750038E1
3,899617267E2	1,687500119E0	-4,710000229E1	-1,560000038E1
3,899817289E2	1,743750095E0	-4,698750305E1	-1,571250057E1
3,900017274E2	1,800000072E0	-4,710000229E1	-1,571250057E1
3,900217316E2	1,800000072E0	-4,715625000E1	-1,560000038E1
3,900414966E2	1,987500072E0	-4,721250153E1	-1,560000038E1
3,900616380E2	2,156250000E0	-4,715625000E1	-1,554375076E1
3,900814243E2	2,587500095E0	-4,710000229E1	-1,554375076E1
3,901012567E2	2,643750191E0	-4,715625000E1	-1,541250038E1
3,901211424E2	2,756250143E0	-4,721250153E1	-1,541250038E1
3,901410727E2	2,887500048E0	-4,715625000E1	-1,554375076E1
3,901610830E2	2,756250143E0	-4,715625000E1	-1,560000038E1
3,901810621E2	2,756250143E0	-4,710000229E1	-1,560000038E1
3,902011064E2	2,887500048E0	-4,710000229E1	-1,560000038E1
3,902212120E2	2,643750191E0	-4,691250229E1	-1,560000038E1
3,902413595E2	2,700000048E0	-4,715625000E1	-1,554375076E1
3,902615153E2	2,887500048E0	-4,715625000E1	-1,541250038E1
3,902816268E2	2,887500048E0	-4,710000229E1	-1,530000019E1
3,903017106E2	2,943750143E0	-4,715625000E1	-1,494375038E1
3,903217641E2	3,056250095E0	-4,698750305E1	-1,488750076E1
3,903417889E2	3,300000191E0	-4,710000229E1	-1,488750076E1
3,903618069E2	3,300000191E0	-4,698750305E1	-1,481250095E1
3,903818074E2	3,600000143E0	-4,740000153E1	-1,458750057E1
3,904018080E2	3,487500191E0	-4,740000153E1	-1,434375095E1
3,904217995E2	3,543750048E0	-4,740000153E1	-1,451250076E1
3,904417847E2	3,600000143E0	-4,758750153E1	-1,470000076E1
3,904617674E2	3,656250238E0	-4,770000076E1	-1,488750076E1
3,904817590E2	3,843750238E0	-4,770000076E1	-1,470000076E1
3,905017466E2	3,900000095E0	-4,751250076E1	-1,458750057E1
3,905217438E2	3,956250191E0	-4,758750153E1	-1,470000076E1
3,905417373E2	3,787500143E0	-4,740000153E1	-1,458750057E1
3,905617287E2	3,843750238E0	-4,740000153E1	-1,451250076E1
3,905817297E2	4,087500095E0	-4,740000153E1	-1,434375095E1
3,906017261E2	4,143750191E0	-4,728750229E1	-1,398750019E1
3,906217226E2	3,900000095E0	-4,728750229E1	-1,398750019E1
3,906417268E2	3,543750048E0	-4,728750229E1	-1,428750038E1
3,906617249E2	3,543750048E0	-4,740000153E1	-1,440000057E1
3,906817193E2	3,487500191E0	-4,751250076E1	-1,440000057E1
3,907017217E2	3,600000143E0	-4,740000153E1	-1,470000076E1
3,907217202E2	3,843750238E0	-4,740000153E1	-1,464375019E1
3,907417262E2	3,656250238E0	-4,740000153E1	-1,470000076E1
3,907617270E2	3,843750238E0	-4,740000153E1	-1,481250095E1
3,907817250E2	4,200000286E0	-4,728750229E1	-1,470000076E1
3,908017297E2	4,556250095E0	-4,728750229E1	-1,451250076E1
3,908214949E2	4,500000000E0	-4,740000153E1	-1,458750057E1
3,908415470E2	4,743750095E0	-4,698750305E1	-1,458750057E1
3,908615987E2	4,556250095E0	-4,710000229E1	-1,458750057E1
3,908816378E2	4,256250381E0	-4,715625000E1	-1,481250095E1
3,909016656E2	4,200000286E0	-4,728750229E1	-1,481250095E1
3,909216942E2	3,956250191E0	-4,728750229E1	-1,481250095E1
3,909417128E2	3,843750238E0	-4,740000153E1	-1,488750076E1
3,909617197E2	3,656250238E0	-4,758750153E1	-1,511250019E1
3,909817322E2	3,543750048E0	-4,770000076E1	-1,488750076E1
3,910017347E2	3,300000191E0	-4,788750076E1	-1,458750057E1
3,910217422E2	3,300000191E0	-4,800000000E1	-1,440000057E1
3,910417440E2	3,300000191E0	-4,775625229E1	-1,458750057E1
3,910617404E2	3,543750048E0	-4,758750153E1	-1,470000076E1
3,910817429E2	3,600000143E0	-4,740000153E1	-1,464375019E1
3,911017406E2	3,300000191E0	-4,745625305E1	-1,440000057E1
3,911217329E2	3,300000191E0	-4,728750229E1	-1,440000057E1
3,911417341E2	3,543750048E0	-4,715625000E1	-1,458750057E1
3,911617300E2	3,543750048E0	-4,728750229E1	-1,488750076E1
3,911817233E2	3,656250238E0	-4,740000153E1	-1,464375019E1
3,912017249E2	3,656250238E0	-4,745625305E1	-1,451250076E1
3,912217223E2	3,543750048E0	-4,758750153E1	-1,440000057E1
3,912417296E2	3,656250238E0	-4,770000076E1	-1,458750057E1
3,912614956E2	3,900000095E0	-4,781250000E1	-1,470000076E1
3,912813120E2	3,900000095E0	-4,805625153E1	-1,458750057E1
3,913014754E2	3,956250191E0	-4,811250305E1	-1,458750057E1
3,913212844E2	4,200000286E0	-4,800000000E1	-1,458750057E1
3,913411702E2	4,387500286E0	-4,788750076E1	-1,481250095E1
3,913610984E2	4,556250095E0	-4,805625153E1	-1,464375019E1
3,913810379E2	4,500000000E0	-4,800000000E1	-1,434375095E1
3,914010423E2	4,443750381E0	-4,811250305E1	-1,410000038E1
3,914210278E2	4,500000000E0	-4,800000000E1	-1,410000038E1
3,914410533E2	4,500000000E0	-4,800000000E1	-1,398750019E1
3,914610428E2	4,387500286E0	-4,805625153E1	-1,361250019E1
3,914812016E2	4,556250095E0	-4,811250305E1	-1,344375038E1
3,915013781E2	4,500000000E0	-4,811250305E1	-1,350000095E1
3,915215420E2	4,743750095E0	-4,788750076E1	-1,344375038E1
3,915416567E2	5,100000381E0	-4,781250000E1	-1,361250019E1
3,915617323E2	5,287500381E0	-4,781250000E1	-1,361250019E1
3,915817843E2	5,400000095E0	-4,788750076E1	-1,344375038E1
3,916018097E2	5,756250381E0	-4,758750153E1	-1,361250019E1
3,916218152E2	5,943750381E0	-4,751250076E1	-1,398750019E1
3,916418181E2	5,943750381E0	-4,745625305E1	-1,398750019E1
3,916618097E2	5,943750381E0	-4,751250076E1	-1,380000019E1
3,916817942E2	5,756250381E0	-4,758750153E1	-1,404375076E1
3,917017840E2	5,643750191E0	-4,770000076E1	-1,404375076E1
3,917217693E2	5,587500095E0	-4,770000076E1	-1,404375076E1
3,917417631E2	5,456250191E0	-4,751250076E1	-1,410000038E1
3,917617552E2	5,456250191E0	-4,770000076E1	-1,391250038E1
3,917817441E2	5,700000286E0	-4,770000076E1	-1,374375057E1
3,918017414E2	5,643750191E0	-4,775625229E1	-1,374375057E1
3,918217350E2	5,943750381E0	-4,751250076E1	-1,350000095E1
3,918417272E2	5,943750381E0	-4,745625305E1	-1,338750076E1
3,918617280E2	6,056250095E0	-4,740000153E1	-1,338750076E1
3,918814909E2	6,300000191E0	-4,728750229E1	-1,338750076E1
3,919015390E2	6,543750286E0	-4,728750229E1	-1,374375057E1
3,919215909E2	6,656250477E0	-4,728750229E1	-1,404375076E1
3,919416304E2	6,543750286E0	-4,745625305E1	-1,410000038E1
3,919616587E2	6,487500191E0	-4,728750229E1	-1,421250057E1
3,919816877E2	6,187500477E0	-4,751250076E1	-1,440000057E1
3,920017059E2	6,300000191E0	-4,728750229E1	-1,458750057E1
3,920217250E2	6,056250095E0	-4,740000153E1	-1,464375019E1
3,920417343E2	6,000000000E0	-4,740000153E1	-1,470000076E1
3,920617884E2	5,887500286E0	-4,740000153E1	-1,451250076E1
3,920817828E2	5,400000095E0	-4,751250076E1	-1,451250076E1
3,921017712E2	5,287500381E0	-4,728750229E1	-1,440000057E1
3,921217574E2	5,156250000E0	-4,740000153E1	-1,434375095E1
3,921417530E2	5,100000381E0	-4,728750229E1	-1,458750057E1
3,921617436E2	4,556250095E0	-4,758750153E1	-1,458750057E1
3,921817314E2	4,556250095E0	-4,758750153E1	-1,470000076E1
3,922017297E2	4,387500286E0	-4,751250076E1	-1,481250095E1
3,922217263E2	4,256250381E0	-4,770000076E1	-1,494375038E1
3,922414844E2	4,256250381E0	-4,751250076E1	-1,488750076E1
3,922615405E2	4,256250381E0	-4,751250076E1	-1,494375038E1
3,922813527E2	4,087500095E0	-4,758750153E1	-1,488750076E1
3,923014554E2	4,143750191E0	-4,775625229E1	-1,464375019E1
3,923215376E2	4,387500286E0	-4,770000076E1	-1,464375019E1
3,923416005E2	4,143750191E0	-4,800000000E1	-1,440000057E1
3,923616567E2	3,600000143E0	-4,818750381E1	-1,464375019E1
3,923816957E2	3,300000191E0	-4,818750381E1	-1,440000057E1
3,924017190E2	3,187500238E0	-4,805625153E1	-1,410000038E1
3,924217397E2	3,000000000E0	-4,830000305E1	-1,410000038E1
3,924417480E2	2,887500048E0	-4,841250229E1	-1,410000038E1
3,924617472E2	2,456250191E0	-4,848750305E1	-1,398750019E1
3,924817518E2	2,100000143E0	-4,871250153E1	-1,404375076E1
3,925017485E2	1,987500072E0	-4,860000229E1	-1,398750019E1
3,925215168E2	2,043750048E0	-4,848750305E1	-1,350000095E1
3,925415798E2	1,856250048E0	-4,848750305E1	-1,331250095E1
3,925617078E2	1,743750095E0	-4,895625305E1	-1,338750076E1
3,925814589E2	1,556250095E0	-4,901250076E1	-1,308750057E1
3,926012842E2	1,743750095E0	-4,901250076E1	-1,284375095E1
3,926211633E2	1,800000072E0	-4,895625305E1	-1,290000057E1
3,926410763E2	1,687500119E0	-4,878750229E1	-1,271250057E1
3,926610730E2	1,800000072E0	-4,871250153E1	-1,278750038E1
3,926810431E2	2,156250000E0	-4,890000153E1	-1,260000038E1
3,927010795E2	2,287500143E0	-4,871250153E1	-1,254375076E1
3,927211789E2	2,100000143E0	-4,871250153E1	-1,248750019E1
3,927413125E2	2,400000095E0	-4,865625381E1	-1,278750038E1
3,927614800E2	2,456250191E0	-4,860000229E1	-1,290000057E1
3,927816016E2	2,343750000E0	-4,878750229E1	-1,278750038E1
3,928016943E2	2,643750191E0	-4,895625305E1	-1,248750019E1
3,928217534E2	2,456250191E0	-4,901250076E1	-1,248750019E1
3,928417843E2	2,587500095E0	-4,895625305E1	-1,248750019E1
3,928618057E2	2,456250191E0	-4,901250076E1	-1,260000038E1
3,928818100E2	2,887500048E0	-4,901250076E1	-1,284375095E1
3,929018127E2	2,643750191E0	-4,890000153E1	-1,260000038E1
3,929218062E2	2,587500095E0	-4,895625305E1	-1,254375076E1
3,929417908E2	2,700000048E0	-4,890000153E1	-1,254375076E1
3,929617718E2	2,700000048E0	-4,890000153E1	-1,260000038E1
3,929817623E2	2,943750143E0	-4,890000153E1	-1,254375076E1
3,930017487E2	2,887500048E0	-4,890000153E1	-1,278750038E1
3,930217460E2	2,887500048E0	-4,908750153E1	-1,271250057E1
3,930417389E2	2,700000048E0	-4,895625305E1	-1,254375076E1
3,930617297E2	2,756250143E0	-4,925625229E1	-1,241250038E1
3,930817322E2	2,756250143E0	-4,920000076E1	-1,230000019E1
3,931017281E2	2,756250143E0	-4,908750153E1	-1,248750019E1
3,931214875E2	2,887500048E0	-4,908750153E1	-1,271250057E1
3,931415441E2	2,943750143E0	-4,920000076E1	-1,260000038E1
3,931615908E2	2,943750143E0	-4,901250076E1	-1,230000019E1
3,931816268E2	3,056250095E0	-4,895625305E1	-1,224375057E1
3,932016631E2	2,887500048E0	-4,890000153E1	-1,218750095E1
3,932216878E2	2,700000048E0	-4,890000153E1	-1,241250038E1
3,932417146E2	2,887500048E0	-4,890000153E1	-1,248750019E1
3,932617282E2	2,887500048E0	-4,901250076E1	-1,230000019E1
3,932817346E2	2,943750143E0	-4,901250076E1	-1,230000019E1
3,933017437E2	2,756250143E0	-4,901250076E1	-1,254375076E1
3,933217446E2	2,700000048E0	-4,908750153E1	-1,271250057E1
3,933417397E2	2,756250143E0	-4,920000076E1	-1,284375095E1
3,933617418E2	3,056250095E0	-4,925625229E1	-1,308750057E1
3,933817386E2	3,243750095E0	-4,901250076E1	-1,278750038E1
3,934017330E2	2,943750143E0	-4,925625229E1	-1,284375095E1
3,934217337E2	2,887500048E0	-4,920000076E1	-1,290000057E1
3,934417305E2	2,643750191E0	-4,920000076E1	-1,260000038E1
3,934617229E2	2,943750143E0	-4,908750153E1	-1,224375057E1
3,934814906E2	2,756250143E0	-4,925625229E1	-1,211250019E1
3,935015427E2	2,643750191E0	-4,908750153E1	-1,194375038E1
3,935215970E2	2,587500095E0	-4,901250076E1	-1,164375019E1
3,935416392E2	2,456250191E0	-4,925625229E1	-1,164375019E1
3,935616698E2	2,587500095E0	-4,908750153E1	-1,151250076E1
3,935816988E2	2,700000048E0	-4,901250076E1	-1,140000057E1
3,936017158E2	2,756250143E0	-4,908750153E1	-1,158750057E1
3,936217248E2	2,456250191E0	-4,920000076E1	-1,181250000E1
3,936417355E2	2,456250191E0	-4,908750153E1	-1,194375038E1
3,936617397E2	2,700000048E0	-4,925625229E1	-1,194375038E1
3,936817360E2	2,756250143E0	-4,920000076E1	-1,211250019E1
3,937017387E2	2,700000048E0	-4,908750153E1	-1,248750019E1
3,937217372E2	2,756250143E0	-4,901250076E1	-1,254375076E1
3,937417300E2	2,887500048E0	-4,895625305E1	-1,254375076E1
3,937617307E2	2,700000048E0	-4,871250153E1	-1,278750038E1
3,937817271E2	2,700000048E0	-4,860000229E1	-1,271250057E1
3,938017656E2	2,943750143E0	-4,865625381E1	-1,278750038E1
3,938218585E2	2,887500048E0	-4,860000229E1	-1,301250076E1
3,938415888E2	2,700000048E0	-4,878750229E1	-1,301250076E1
3,938613855E2	3,000000000E0	-4,878750229E1	-1,290000057E1
3,938812305E2	3,000000000E0	-4,878750229E1	-1,290000057E1
3,939011399E2	3,056250095E0	-4,890000153E1	-1,320000076E1
3,939210665E2	3,187500238E0	-4,901250076E1	-1,338750076E1
3,939410389E2	3,300000191E0	-4,920000076E1	-1,344375038E1
3,939610950E2	3,187500238E0	-4,920000076E1	-1,338750076E1
3,939811988E2	3,056250095E0	-4,901250076E1	-1,314375019E1
3,940013478E2	3,243750095E0	-4,890000153E1	-1,331250095E1
3,940215051E2	3,056250095E0	-4,901250076E1	-1,314375019E1
3,940416187E2	3,187500238E0	-4,920000076E1	-1,314375019E1
3,940616969E2	3,000000000E0	-4,938750076E1	-1,284375095E1
3,940817541E2	3,243750095E0	-4,938750076E1	-1,260000038E1
3,941017839E2	3,243750095E0	-4,931250381E1	-1,230000019E1
3,941217961E2	3,356250048E0	-4,931250381E1	-1,241250038E1
3,941418027E2	3,487500191E0	-4,950000381E1	-1,224375057E1
3,941617977E2	3,356250048E0	-4,968750381E1	-1,200000000E1
3,941817844E2	3,356250048E0	-4,955625153E1	-1,200000000E1
3,942017771E2	3,656250238E0	-4,938750076E1	-1,194375038E1
3,942215310E2	3,843750238E0	-4,925625229E1	-1,181250000E1
3,942415814E2	3,656250238E0	-4,925625229E1	-1,181250000E1
3,942616221E2	3,787500143E0	-4,938750076E1	-1,211250019E1
3,942816540E2	4,087500095E0	-4,931250381E1	-1,188750076E1
3,943016844E2	4,256250381E0	-4,920000076E1	-1,181250000E1
3,943214700E2	4,556250095E0	-4,901250076E1	-1,164375019E1
3,943415342E2	4,687500000E0	-4,908750153E1	-1,158750057E1
3,943615982E2	4,500000000E0	-4,920000076E1	-1,181250000E1
3,943816444E2	4,443750381E0	-4,925625229E1	-1,200000000E1
3,944016866E2	4,743750095E0	-4,931250381E1	-1,200000000E1
3,944217143E2	4,800000191E0	-4,920000076E1	-1,181250000E1
3,944417285E2	4,800000191E0	-4,908750153E1	-1,200000000E1
3,944617333E2	4,743750095E0	-4,908750153E1	-1,241250038E1
3,944817418E2	4,556250095E0	-4,925625229E1	-1,254375076E1
3,945017425E2	4,556250095E0	-4,908750153E1	-1,278750038E1
3,945215138E2	4,743750095E0	-4,901250076E1	-1,278750038E1
3,945413330E2	4,800000191E0	-4,890000153E1	-1,290000057E1
3,945614296E2	4,743750095E0	-4,865625381E1	-1,290000057E1
3,945815201E2	4,800000191E0	-4,865625381E1	-1,314375019E1
3,946013567E2	4,987500191E0	-4,871250153E1	-1,320000076E1
3,946214642E2	5,287500381E0	-4,890000153E1	-1,308750057E1
3,946415583E2	5,343750000E0	-4,865625381E1	-1,314375019E1
3,946616277E2	5,643750191E0	-4,848750305E1	-1,331250095E1
3,946816760E2	5,643750191E0	-4,860000229E1	-1,344375038E1
3,947017155E2	5,943750381E0	-4,865625381E1	-1,344375038E1
3,947215036E2	6,000000000E0	-4,865625381E1	-1,331250095E1
3,947415682E2	6,056250095E0	-4,865625381E1	-1,331250095E1
3,947616261E2	5,756250381E0	-4,860000229E1	-1,331250095E1
3,947816684E2	5,587500095E0	-4,848750305E1	-1,350000095E1
3,948017065E2	5,700000286E0	-4,860000229E1	-1,361250019E1
3,948217299E2	5,887500286E0	-4,865625381E1	-1,344375038E1
3,948417386E2	5,887500286E0	-4,860000229E1	-1,331250095E1
3,948617496E2	5,756250381E0	-4,835625076E1	-1,314375019E1
3,948817530E2	6,056250095E0	-4,841250229E1	-1,320000076E1
3,949017492E2	6,056250095E0	-4,835625076E1	-1,331250095E1
3,949217497E2	6,243750095E0	-4,841250229E1	-1,320000076E1
3,949417445E2	6,543750286E0	-4,841250229E1	-1,314375019E1
3,949617360E2	6,600000381E0	-4,830000305E1	-1,308750057E1
3,949817361E2	6,600000381E0	-4,818750381E1	-1,314375019E1
3,950017328E2	6,900000095E0	-4,811250305E1	-1,314375019E1
3,950217359E2	6,843750477E0	-4,830000305E1	-1,314375019E1
3,950417341E2	6,600000381E0	-4,835625076E1	-1,320000076E1
3,950617855E2	6,787500381E0	-4,835625076E1	-1,314375019E1
3,950814965E2	6,600000381E0	-4,830000305E1	-1,301250076E1
3,951013021E2	6,600000381E0	-4,835625076E1	-1,301250076E1
3,951211674E2	6,487500191E0	-4,835625076E1	-1,290000057E1
3,951410715E2	6,487500191E0	-4,841250229E1	-1,290000057E1
3,951610402E2	6,300000191E0	-4,848750305E1	-1,290000057E1
3,951810018E2	6,487500191E0	-4,841250229E1	-1,301250076E1
3,952010337E2	6,543750286E0	-4,835625076E1	-1,314375019E1
3,952211227E2	6,543750286E0	-4,841250229E1	-1,314375019E1
